Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,884.4,1058.4,42.5,23.8616,0.938,8.536,6.4843,0.6678,2.9761,511.8807,0.6795,4.862,0.9092,3.9528,0.0009,0.1475,0.0112,0.1475,0,0.1475,0.7432,127.8379,0.4422,1.7996,0,1.7996,0.0096,1.6572,0.0985,1.218,0,1.218,2.6336,452.9761,0.4514,3.6778,1.5761,2.1016,1.6423,282.4745,0.3245,2.5077,1.0597,1.4479,25.0796,4313.6885,2.4573,30.5365,11.1579,19.3786,0.0911,15.6728,0.1871,0.9815,0,0.9815,0.5716,98.3156,0.1439,0.932,0.383,0.549,12.199,2098.2261,1.0172,14.965,9.6638,5.3012,109.75,37.6717,0.9718,12.9914,10.9971,0.5518,1.2239,1.4826,4.862,0,0.1858,1.1307,12.1319,0,0.826,0.5463,2.6236,0,0.2289,0.8654,7.0994,0,2.2979,0.78,4.0294,0.4048,1.5605,0.5207,2.554,0.0784,22.7438,6.7924,32.5074,3.6477,0.1069,0.2238,1.4212,0,0.5967,0.1601,1.0565,0.2394,11.6231,2.3905,17.6241,3.5679,0.1036,0.2904,1.7829,0,0.3041,1.4363,12.1319,0,0.879,0.5984,2.6236,0,0.3691,1.0829,7.0994,0,2.0833,0.8662,4.0294,0.4048,1.5082,0.609,2.554,0.0784,21.2503,8.1335,32.5074,3.6477,0.117,0.2442,1.4212,0,0.6128,0.1679,1.0565,0.2394,11.2548,2.8936,17.6241,3.5679,0.385
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1022.3,1056.1,13.25,12.9658,0.9904,4.4506,3.7765,0.4431,1.9462,107.0413,0.8103,3.5578,0.4426,3.1152,5.0723,278.9739,3.1074,12.8574,0.1423,12.7151,0.0023,0.1292,0.0132,0.0954,0,0.0954,7.5417,414.7937,1.8706,11.4145,3.6659,7.7486,1.095,60.2238,0.817,2.813,0,2.813,1.3822,76.0216,0.3604,2.1262,0.7625,1.3637,11.5044,632.7408,2.8782,17.5689,7.7736,9.7954,0.2647,14.5573,0.2579,0.892,0,0.892,0.6746,37.1039,0.1569,0.9524,0.4415,0.5109,22.7996,1253.9762,2.7359,28.8959,17.3044,11.5915,56.5,26.7122,0.995,8.8703,8,0.3483,0.5085,0.916,3.5578,0,6.5792,5.4722,24.5396,0,0.0975,0.2296,1.6187,0,9.216,4.9663,22.6307,0.8605,0.6724,0.7252,2.813,0,1.6484,0.4655,2.7408,0.7606,12.2151,3.1193,20.0649,7.5112,0.2117,0.218,0.892,0,0.5488,0.1631,0.9524,0.2425,18.9989,4.4458,28.8959,9.0369,0.0488,0.1556,0.878,0,7.0611,5.9635,24.5396,0,0.1279,0.2564,1.6187,0,9.7513,5.5047,22.6307,0.8605,0.5373,0.6392,2.5119,0,1.7336,0.464,2.7408,0.7606,12.4424,3.1668,20.0649,7.5112,0.1947,0.2016,0.8531,0,0.5086,0.1438,0.8656,0.2425,17.7836,4.1984,28.6164,9.0369,0.222
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,699.78,1058.1,35,21.2807,0.9712,7.0887,6.2952,0.4056,5.8363,852.1003,2.0805,10.3844,1.6247,8.7597,4.9403,721.2769,3.3171,11.8681,0.0059,11.8622,0.0106,1.5512,0.0409,0.3377,0,0.3377,5.1141,746.6603,2.9408,14.0291,0.9135,13.1157,2.2071,322.2433,0.5453,3.3425,0.5226,2.82,0.9106,132.9482,0.2999,2.3819,0.33,2.0519,11.2923,1648.6831,2.5336,17.5134,7.6181,9.8953,0.0866,12.6498,0.1358,0.7007,0,0.7007,0.8291,121.0467,0.1078,1.0601,0.4951,0.5649,22.6645,3309.0166,3.9041,32.6318,14.0732,18.5586,97,35.1758,0.9851,11.6363,10.7299,0.3269,2.2934,3.0445,10.3844,0,3.1637,3.1164,11.8681,0,0.3998,0.492,1.9632,0,5.3738,3.0523,19.0823,0.3721,1.9048,0.5901,3.3425,0.0406,1.1696,0.4026,2.3819,0.33,12.7237,3.122,21.2456,5.4664,0.0694,0.1336,0.9237,0,0.6797,0.1763,1.0601,0.3067,18.2222,5.2692,32.6318,8.455,0.1906,0.5578,3.3095,0,2.1093,2.4477,9.9953,0,0.6308,0.4914,1.9632,0,5.5279,3.1122,19.0823,0.3721,1.7253,0.5412,3.321,0.0406,1.3233,0.3766,2.1853,0.3373,13.5732,3.1322,21.2456,5.4664,0.0592,0.1315,0.9237,0,0.5911,0.1468,0.9853,0.3067,15.5857,4.0681,30.6474,8.455,0.3558
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1210.1,1059.8,74.5,31.8381,0.9236,11.8219,8.1763,0.7186,5.7547,1726.4121,1.7209,11.9854,2.1416,9.8437,0,0,0,0,0,0,0.2127,63.8034,0.2647,1.2696,0,1.2696,4.4962,1348.8456,1.5736,10.374,0,10.374,1.4693,440.78,0.3927,2.7088,0.5893,2.1195,2.0583,617.4888,0.315,2.9165,1.1067,1.8098,18.0532,5415.9619,2.013,23.6991,9.7026,13.9965,0.1246,37.3706,0.1927,1.2345,0,1.2345,0.4051,121.5213,0.1628,0.8219,0.1903,0.6316,13.6471,4094.1409,1.2542,17.792,10.08,7.712,157.75,45.4098,0.9613,16.2864,12.6263,0.6315,2.9166,2.9934,11.9854,0,0.2364,0.9198,7.4754,0,0.4234,0.4236,2.066,0,3.2822,2.2476,13.6699,0,1.5152,0.4391,2.8943,0,1.8798,0.4936,3.0484,0.3768,17.516,3.5846,24.8146,6.0743,0.118,0.1795,1.2345,0,0.3999,0.1636,0.8673,0.1843,13.4069,2.3265,22.1527,6.9194,0.3598,0.7444,3.4946,0,0.4494,1.2307,7.4754,0,0.6133,0.4496,2.066,0,2.1886,2.2034,13.6699,0,1.5566,0.4738,2.8943,0,1.719,0.5655,3.0484,0.3768,17.032,4.5073,24.8146,6.0743,0.1121,0.1667,0.9582,0,0.3953,0.1645,0.8673,0.1843,13.1904,2.9644,22.1527,6.9194,0.4648
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,790.07,1059.9,24.5,19.1909,0.836,6.5292,5.1203,0.4888,2.1453,214.5346,0.8578,4.635,0.6437,3.9913,5.7801,578.0084,3.7052,14.5244,0.873,13.6514,0.049,4.8978,0.0729,0.3983,0,0.3983,7.5618,756.1815,2.6754,15.9893,4.0058,11.9836,2.02,202.0012,0.4575,3.0951,0.7419,2.3532,0.9456,94.5643,0.2992,1.9406,0.4806,1.46,11.3296,1132.9572,1.9002,17.7181,8.7478,8.9703,0.0915,9.1512,0.1145,0.459,0,0.459,0.6857,68.5746,0.0972,0.9058,0.4906,0.4152,23.0081,2300.8081,2.8464,30.5298,18.7674,11.7624,82,33.0297,0.9445,10.9231,9.7209,0.3668,0.6897,1.0796,4.635,0,4.3485,3.8348,18.0688,0,0.5181,0.5528,1.9272,0,7.591,3.4013,18.2958,0.6069,1.9417,0.5365,3.2722,0.2413,1.3113,0.4494,2.3646,0.1875,13.6799,3.7023,23.1297,5.522,0.0746,0.1214,0.9387,0,0.648,0.0969,0.9058,0.3188,19.3686,4.633,30.5298,9.9729,0.0569,0.1695,1.1363,0,3.7261,3.7295,18.0688,0,0.7221,0.5467,1.9272,0,7.6036,3.6778,18.2958,0.6069,1.9076,0.5649,3.2722,0.2413,1.4703,0.4095,2.3646,0.1875,14.7017,3.8302,23.1297,5.522,0.0672,0.1238,0.9387,0,0.6316,0.0923,0.8715,0.3188,17.7863,4.3631,29.8208,9.9729,0.2964
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,955.05,1061.4,27.5,21.5765,0.7423,7.5036,5.2126,0.7065,4.8597,554.0013,1.5198,8.029,1.8089,6.22,0,0,0,0,0,0,0.3066,34.9497,0.4031,2.1824,0,2.1824,4.3841,499.7819,1.6454,9.4459,0,9.4459,1.4701,167.5895,0.6592,3.8333,0.5054,3.328,2.6357,300.4712,0.5246,4.5907,1.3221,3.2686,22.1759,2528.0557,3.4802,27.8491,13.4191,14.43,0.4762,54.2886,0.3849,1.3641,0,1.3641,0.5855,66.7447,0.1822,0.9539,0.1938,0.7602,13.7303,1565.2524,1.2072,16.1978,11.2559,4.9419,71.75,31.9104,0.8855,11.5442,8.0539,0.6704,2.3207,2.4602,8.029,0,0.0009,0.0084,0.1174,0,0.4137,0.4232,2.1824,0,3.0872,2.1094,9.4459,0,1.4779,0.6731,3.8333,0.2879,2.346,0.6484,4.5907,0.788,21.4729,4.6436,28.3147,9.3955,0.5188,0.4081,1.4979,0,0.5257,0.19,0.9539,0.1922,13.1923,1.6578,17.4762,9.426,0.6762,1.259,7.1663,0,0.0014,0.0107,0.1174,0,0.483,0.4225,1.7615,0,2.2472,1.948,7.7977,0,1.4829,0.6838,3.3565,0.2879,2.1584,0.6531,3.4731,0.788,21.0175,5.2209,28.3147,9.3955,0.5464,0.4212,1.4979,0,0.487,0.1852,0.8747,0.1922,12.8439,1.813,17.4762,9.426,0.384
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1013.3,1063,57.75,27.8603,0.935,9.1585,7.8988,0.4623,3.3218,770.6527,1.3367,9.0064,0.6015,8.4049,0.0116,2.7023,0.0882,1.0585,0,1.0585,0.282,65.4323,0.3695,1.7521,0,1.7521,4.0879,948.3971,1.6797,8.3779,0,8.3779,2.1572,500.468,0.6007,4.2871,0.8486,3.4385,2.5308,587.1426,0.3547,3.3151,1.7438,1.5713,21.8329,5065.2271,1.8041,26.6244,17.4159,9.2085,0.3283,76.1716,0.2994,1.6581,0,1.6581,0.8075,187.3485,0.0878,1.0525,0.6242,0.4283,15.2777,3544.4207,2.884,30.169,12.0197,18.1493,133.25,41.2776,0.9828,13.5089,12.2565,0.3329,1.5167,1.8363,9.0064,0,1.8161,4.8272,20.8881,0,0.5482,0.6563,3.4798,0,5.7272,4.5922,24.2374,0,1.7031,0.8538,4.2871,0,2.3291,0.5021,3.3245,0.9297,19.3266,4.3721,26.6244,8.459,0.259,0.2641,1.6581,0,0.7807,0.1221,1.0525,0.3293,16.6193,4.7601,31.6868,9.7732,0.1207,0.3528,2.2587,0,3.2115,6.0743,20.8881,0,0.754,0.7497,3.4798,0,6.9949,5.6191,24.2374,0,1.3519,0.8556,3.9036,0,2.1731,0.5427,3.3245,0.9297,17.3883,4.7738,26.2944,8.459,0.2053,0.2191,1.0674,0,0.7599,0.1397,1.0506,0.3293,17.6569,5.5979,31.6868,9.7732,0.4266
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1345.7,1062.9,42,23.8474,0.9281,8.6283,6.7756,0.586,3.2611,570.6932,0.8509,4.8995,0.6223,4.2771,0,0,0,0,0,0,0.6583,115.1971,0.4632,1.6335,0,1.6335,0.8222,143.8766,1.3402,5.7575,0,5.7575,3.0329,530.7632,0.5626,4.3634,1.5342,2.8292,1.8091,316.5947,0.3106,2.6649,1.1948,1.4701,22.0904,3865.8257,2.8444,30.586,17.3189,13.267,0.1986,34.7558,0.2194,1.14,0,1.14,0.7549,132.1159,0.1405,1.1473,0.5428,0.6045,12.7062,2223.5813,1.703,18.2863,10.1892,8.0972,110.75,37.7386,0.9772,13.0395,11.1996,0.4686,1.3706,1.6384,4.8995,0,0,0,0,0,0.9104,0.5537,2.6645,0,1.0047,1.4455,8.3094,0,2.7773,0.7239,5.0491,1.1679,1.8773,0.3901,3.5763,0.9334,22.3745,3.6474,31.9093,14.4287,0.1364,0.1828,1.14,0,0.8634,0.1762,1.3934,0.4691,12.9008,1.6785,19.8098,10.1892,0.1498,0.3814,1.897,0,0,0,0,0,1.0732,0.547,2.6645,0,1.1226,1.5002,8.3094,0,2.6122,0.7682,5.0491,1.1679,1.9213,0.4286,3.5763,0.9334,22.5579,4.0775,31.9093,14.4287,0.0963,0.1412,0.6319,0,0.9335,0.1608,1.3934,0.4691,13.0264,1.6535,19.8098,10.1996,0.3824
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,689.46,1062,21.75,17.1347,0.9309,5.7567,4.9663,0.3522,2.5212,229.4333,0.6676,3.8667,1.0713,2.7954,3.6582,332.8945,2.0023,8.3735,0.4684,7.9051,0.034,3.0951,0.0899,0.528,0,0.528,5.4087,492.1924,1.9782,10.6036,2.228,8.3756,1.7646,160.577,0.4212,2.9983,0.4743,2.524,0.8422,76.6446,0.2413,1.7925,0.4217,1.3708,9.1552,833.1266,2.1474,14.7018,5.6545,9.0473,0.1291,11.7498,0.1394,0.5832,0,0.5832,0.4692,42.6954,0.0641,0.6745,0.345,0.3295,19.4149,1766.7545,2.9439,26.507,14.1522,12.3548,75,31.1939,0.9686,10.4094,9.4764,0.2398,0.8232,1.1945,3.8667,0,2.5191,2.4771,10.54,0,0.4832,0.4729,1.599,0,4.8923,2.7882,13.7033,0,1.8268,0.5888,3.6167,0.2131,1.2497,0.4468,2.3541,0.4217,14.3755,5.0327,23.2438,5.6545,0.0702,0.115,0.63,0,0.5004,0.104,0.8189,0.2842,16.6555,3.6844,26.507,10.0772,0.0873,0.2377,1.2868,0,2.0255,2.5043,10.54,0,0.6778,0.4378,1.599,0,4.6685,3.0507,13.7033,0,1.8538,0.6471,3.6167,0.2131,1.4263,0.3974,2.3541,0.6361,16.6376,4.1669,23.2438,7.8796,0.0447,0.0918,0.63,0,0.5139,0.1146,0.8189,0.2842,15.4598,3.3168,25.1159,10.0772,0.2932
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1281.1,1064.4,38.5,22.9339,0.9198,8.0513,6.0475,0.6459,9.7093,1514.6566,4.183,23.5148,3.1587,20.3562,0.0182,2.846,0.1301,1.4563,0,1.4563,0.0762,11.8835,0.1553,0.9248,0,0.9248,1.9746,308.0423,1.4418,5.7269,0,5.7269,2.0893,325.9302,0.5173,3.312,0.8559,2.4561,1.8906,294.9371,0.4062,3.1614,0.9599,2.2014,21.0258,3280.0271,3.4068,29.041,10.4481,18.5928,0.1004,15.6572,0.1355,0.7111,0,0.7111,1.203,187.674,0.1683,1.6874,0.8275,0.8599,16.3263,2546.9075,2.17,23.1279,10.9373,12.1906,103,36.6616,0.963,12.498,10.3878,0.53,4.0888,5.1763,23.5148,0,0.2089,0.5546,3.6717,0,0.354,0.416,1.9552,0,2.3257,2.1809,11.769,0,1.761,0.6427,3.312,0.2322,1.6975,0.6192,3.6046,0.215,18.5508,6.181,29.5536,2.7654,0.0922,0.1255,0.7111,0,0.9655,0.2674,1.6874,0.2322,14.3267,3.4694,23.1279,3.476,0.6771,1.2619,6.6006,0,0.3247,0.6701,3.6717,0,0.5226,0.434,1.9552,0,2.5388,2.5051,11.769,0,1.5618,0.6303,3.126,0.2322,1.5803,0.6933,3.6046,0.215,17.0485,6.9613,29.5536,2.7654,0.0872,0.119,0.6825,0,0.8213,0.2065,1.3245,0.2322,13.1129,3.5504,22.3694,3.476,0.3753
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1270.2,1067,58,27.7674,0.9453,9.5095,7.6027,0.5646,2.9147,687.87,1.3589,6.9433,0,6.9433,0,0,0,0,0,0,0.424,100.0531,0.4151,1.9019,0,1.9019,0.4379,103.343,0.7243,3.2054,0,3.2054,2.2807,538.2411,0.5899,3.9429,1.0458,2.8971,1.542,363.9079,0.2804,2.3563,1.0021,1.3542,18.4807,4361.4512,2.4192,24.4316,13.2466,11.1851,0.1879,44.3516,0.2177,1.0733,0,1.0733,0.844,199.1723,0.1264,1.2453,0.5327,0.7125,11.9935,2830.4766,1.4252,15.6801,8.7414,6.9387,134.25,41.3639,0.986,13.9369,12.0748,0.4986,1.3389,1.6748,6.9433,0,0.2817,1.0808,12.4037,0,0.5123,0.4151,1.9019,0,0.7937,1.6222,12.434,0,1.9018,0.6652,3.9429,0.0238,1.4694,0.4014,2.5083,0.3239,17.0512,3.9092,24.5012,4.6066,0.1272,0.1799,1.0733,0,0.754,0.2034,1.2458,0.2274,11.973,1.9397,22.3662,4.6758,0.1076,0.3072,1.7325,0,0.5019,1.4047,12.4037,0,0.5813,0.4024,1.866,0,1.0718,2.0269,12.434,0,1.6056,0.5632,3.4227,0.0238,1.4126,0.4676,2.5083,0.3239,15.9341,4.4543,24.5012,4.6066,0.0798,0.1248,0.7397,0,0.6837,0.2237,1.2458,0.2274,11.9569,2.264,22.3662,4.6758,0.4413
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,927.46,1067.8,48.25,30.4707,0.653,12.1956,6.6885,0.8382,2.9087,578.8378,0.7604,4.7527,1.0398,3.713,0.1564,31.1232,0.7971,7.2384,0,7.2384,1.7878,355.7705,0.5993,3.7556,0.04,3.7156,2.511,499.6926,1.7932,7.3829,0,7.3829,2.8368,564.5161,0.9415,4.8508,1.2082,3.6426,11.2285,2234.4792,9.2163,29.1054,0.7428,28.3626,6.4529,1284.1261,2.2471,11.1027,2.846,8.2567,8.9626,1783.5575,4.3596,16.5367,1.6107,14.926,1.0305,205.0713,0.3281,1.4686,0.2202,1.2484,14.7389,2933.0396,4.3267,29.3269,9.6932,19.6337,118.75,42.5083,0.8258,16.6557,9.8879,0.804,1.5092,1.4461,5.206,0,0.4537,1.2745,7.6458,0,1.5387,0.6214,3.7556,0.04,3.1926,2.7681,13.0161,0,2.4735,0.9662,4.8508,1.0268,9.2926,8.7647,29.1054,0.6982,6.3329,2.4671,12.1219,1.6263,9.2166,5.106,17.3459,0.0344,0.95,0.3852,1.4766,0.1849,16.0342,6.8906,35.181,9.4869,0.5038,0.8703,5.206,0,0.6672,1.4933,7.6458,0,1.3598,0.5745,2.9657,0.0507,3.6822,3.2101,13.0161,0,2.2126,0.8986,4.8125,1.0268,7.9019,8.1626,28.2629,0.6982,6.2468,2.6144,12.1219,1.6263,9.399,5.5815,17.3459,0.0344,0.8922,0.4124,1.4766,0.1849,16.9647,8.1367,35.181,9.4869,0.4115
