Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,770.88,872.92,17,15.4021,0.9005,5.0856,4.4473,0.5402,4.1235,301.0146,1.8343,9.9829,1.4901,8.4929,0,0,0,0,0,0,0.2599,18.9704,0.2711,1.0529,0,1.0529,1.3834,100.9847,1.4644,5.3325,0,5.3325,1.908,139.2863,0.53,2.8436,0.8625,1.9811,1.8263,133.3231,0.3232,2.4842,1.264,1.2202,17.7333,1294.5289,2.2626,21.8939,13.5464,8.3475,0.0555,4.0544,0.0681,0.2489,0,0.2489,0.7563,55.2118,0.1078,1.0156,0.6298,0.3858,12.0717,881.2363,1.5795,16.4642,9.1927,7.2715,66,28.9364,0.9905,9.5192,8.902,0.2377,1.2678,2.036,9.9829,0,0,0,0,0,0.3893,0.2681,1.2445,0,2.3619,1.5834,8.1265,0,1.6678,0.5019,3.1584,0.6348,2.1705,0.4275,3.3459,1.264,15.3985,2.674,21.8939,9.0506,0.0636,0.0875,0.4454,0,0.7245,0.0897,1.0156,0.5611,11.173,1.5566,16.4642,7.1082,0.1932,0.4611,2.3444,0,0,0,0,0,0.438,0.2509,1.2445,0,2.7302,1.4686,8.1265,0,1.5774,0.4609,3.1584,0.6348,2.2999,0.3889,3.3459,1.3735,14.5199,2.2599,19.6636,9.0506,0.0666,0.0938,0.4454,0,0.7126,0.0789,0.9525,0.5611,10.8349,1.41,14.0736,7.1082,0.2508
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1077.3,874.37,46.75,24.9501,0.9437,8.8887,6.9303,0.6088,5.032,956.0777,1.8418,13.1547,1.8952,11.2595,0,0,0,0,0,0,0.0361,6.8576,0.0841,0.5172,0,0.5172,3.2931,625.687,1.6208,7.7119,0,7.7119,1.3234,251.4515,0.2563,2.0625,0.7875,1.275,2.1213,403.0499,0.3271,3.2553,1.4993,1.7559,16.9508,3220.6455,0.9121,19.0214,13.6929,5.3285,0.339,64.4111,0.2566,1.2574,0,1.2574,0.7162,136.0814,0.1065,1.0336,0.523,0.5106,12.1305,2304.7996,0.875,14.5521,10.5159,4.0362,116.25,38.7208,0.9743,13.2923,11.3137,0.5041,2.2033,2.6726,13.1547,0,0,0,0,0,0.1114,0.1941,1.0646,0,2.384,1.8937,7.7119,0,1.3992,0.3778,2.7155,0.4088,2.2358,0.5234,3.9898,1.1141,16.406,2.0807,23.7247,7.4539,0.2925,0.2464,1.2574,0,0.7437,0.1117,1.0336,0.4492,11.733,1.333,14.7518,6.7654,0.2559,0.6418,3.8534,0,0,0,0,0,0.1633,0.2286,1.0646,0,1.7581,1.815,7.5716,0,1.4514,0.4354,2.7155,0.4088,2.3146,0.6119,3.9898,1.1141,16.031,2.5304,23.7247,7.4539,0.2606,0.2343,0.9336,0,0.7626,0.1113,1.0247,0.4492,11.4594,1.5146,14.7518,6.7654,0.3958
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,780.22,875.14,27.5,19.6472,0.8952,7.2962,5.0185,0.6703,3.3927,386.7722,1.1358,6.5038,1.4365,5.0673,7.4052,844.1896,2.0819,11.3897,2.1581,9.2316,0.0116,1.3197,0.0267,0.131,0,0.131,4.7352,539.8089,2.0393,13.1342,1.7058,11.4284,1.5868,180.8917,0.4255,2.369,0.4875,1.8814,1.119,127.5656,0.27,1.8026,0.5771,1.2256,10.1184,1153.5012,1.269,12.9074,6.7299,6.1775,0.0758,8.6393,0.0867,0.4473,0,0.4473,0.4691,53.4735,0.083,0.731,0.358,0.373,21.8169,2487.1272,2.3168,27.4257,17.0271,10.3985,86.75,33.9291,0.947,11.7424,9.388,0.5752,1.2564,1.6623,6.5038,0,3.9217,3.1525,11.3897,0,0.1902,0.2752,1.3869,0,6.3887,3.2721,17.0586,1.2423,1.4654,0.4281,2.5234,0.1943,1.7081,0.6593,3.5976,0.5771,10.7959,1.6607,14.9885,6.5799,0.0728,0.0848,0.4473,0,0.5414,0.1044,0.7524,0.358,18.1536,4.0962,27.4257,9.0178,0.22,0.4293,1.8749,0,2.2318,1.9767,9.1457,0,0.2768,0.2986,1.3869,0,7.1909,3.4549,17.0586,1.2423,1.4065,0.4177,2.5234,0.1943,1.9938,0.6001,3.5976,0.9266,11.1245,1.7296,14.9885,6.5799,0.0714,0.084,0.3943,0,0.5765,0.0953,0.7524,0.3745,16.3766,3.557,25.698,9.0178,0.3151
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1304.2,873.98,14.5,14.6578,0.8481,5.0809,3.8233,0.5654,1.2882,79.8693,0.6757,2.7995,0,2.7995,0,0,0,0,0,0,0.2594,16.0805,0.2392,0.9518,0,0.9518,1.9934,123.5911,1.3924,5.5682,0,5.5682,2.121,131.5037,0.489,3.2075,1.4295,1.778,2.1077,130.6787,0.2936,2.7952,1.5146,1.2806,21.4913,1332.4626,1.5915,24.8175,16.4612,8.3563,0.1779,11.0305,0.1596,0.6985,0,0.6985,0.7387,45.8002,0.0651,0.9103,0.6106,0.2997,14.3403,889.0975,1.4324,17.2644,11.6116,5.6527,63.75,28.6144,0.9784,9.4724,8.6304,0.2793,0.3287,0.6409,2.7995,0,0,0,0,0,0.3519,0.2856,1.5895,0,2.2158,1.3671,6.263,0,1.7666,0.5521,3.2075,0.6188,2.091,0.3607,2.9818,1.2666,18.3734,3.7189,24.8175,9.6553,0.1932,0.1852,1.2075,0,0.736,0.0801,0.9673,0.5543,12.529,2.2586,17.2644,7.5487,0.0221,0.0907,0.7155,0,0,0,0,0,0.3814,0.2934,1.5895,0,2.2869,1.3548,6.263,0,1.6534,0.5233,3.0969,0.6188,2.0856,0.3802,2.9818,1.2666,17.377,3.6539,24.5158,9.6553,0.1981,0.1928,1.2075,0,0.7351,0.0845,0.9673,0.5543,11.9501,2.1681,16.8709,7.5487,0.2269
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,825.94,875.55,34,21.6838,0.9087,7.2663,6.3333,0.4838,4.2023,584.1194,2.1058,12.7919,1.9951,10.7967,0,0,0,0,0,0,0.1544,21.4669,0.2395,1.2341,0,1.2341,1.1748,163.2979,1.2441,4.6937,0,4.6937,1.8901,262.7287,0.4297,2.8897,1.018,1.8717,1.5369,213.6337,0.245,2.3974,0.9098,1.4876,16.2118,2253.447,1.5581,20.0546,12.4532,7.6014,0.087,12.0883,0.126,0.4726,0,0.4726,0.6189,86.0275,0.1067,0.866,0.4394,0.4266,10.5439,1465.6006,0.9596,13.064,8.328,4.7361,97.25,35.2836,0.9816,11.709,10.5,0.3746,1.6559,2.3195,12.7919,0,0,0,0,0,0.2974,0.2825,1.2341,0,1.4709,1.2558,6.6033,0,1.8329,0.4687,3.2151,0.8638,1.7516,0.4436,3.2213,0.8549,15.9224,2.576,25.2929,8.9091,0.0882,0.13,0.5451,0,0.6618,0.1111,0.9653,0.4394,10.5552,1.3862,16.0014,6.6153,0.2401,0.5422,2.4967,0,0,0,0,0,0.3769,0.2735,0.995,0,1.6355,1.2342,6.6033,0,1.801,0.487,3.2151,0.8638,1.871,0.4831,3.2213,0.8549,15.7615,2.9869,25.2929,8.9091,0.089,0.1324,0.5451,0,0.6857,0.1064,0.9653,0.4786,10.5615,1.576,16.0014,6.6153,0.3526
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,541.54,875.94,26.5,20.1874,0.8171,7.585,4.844,0.7472,1.3166,147.4559,0.6526,3.002,0.093,2.909,2.785,311.9236,1.7598,8.4356,0,8.4356,0,0,0,0,0,0,11.6942,1309.7526,3.0472,20.276,6.5704,13.7056,1.419,158.9306,0.6699,2.6455,0,2.6455,1.5208,170.3284,0.3108,2.4519,0.8203,1.6316,9.765,1093.6765,1.4509,13.1087,7.0629,6.0457,0.1562,17.4938,0.1358,0.7078,0,0.7078,0.5585,62.5513,0.0748,0.7132,0.3765,0.3367,25.8705,2897.4932,4.0999,35.5194,17.419,18.1004,87.75,34.2144,0.942,12.2103,9.4201,0.6222,0.4799,0.7,3.002,0,3.2882,2.7896,13.4306,0,0.0553,0.1345,0.803,0,14.3211,5.4709,34.9618,2.3955,1.1297,0.6779,3.0402,0,1.8129,0.4127,3.3352,0.8203,10.4002,1.9928,18.577,6.9296,0.2487,0.3323,2.4678,0,0.5834,0.0755,0.8037,0.3765,23.4055,5.278,35.5194,10.2691,0.091,0.2077,1.0962,0,3.522,3.1317,13.4306,0,0.0811,0.1564,0.803,0,15.5419,5.9065,34.9618,2.3955,0.9953,0.6398,3.0402,0,1.9486,0.3831,3.3352,1.159,10.6954,2.139,18.577,6.9296,0.2917,0.3841,2.4678,0,0.5949,0.0732,0.8037,0.3951,22.2599,5.3787,34.5199,10.2691,0.3023
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1229.1,877.26,34.5,21.84,0.9089,8.0399,5.6709,0.7174,4.0035,564.4949,1.5179,9.8841,1.3995,8.4847,0,0,0,0,0,0,0.1228,17.3132,0.1719,0.6509,0,0.6509,2.6521,373.9523,1.5809,6.8258,0,6.8258,1.9015,268.111,0.4991,3.2162,1.005,2.2112,2.216,312.4597,0.3965,3.038,1.5134,1.5246,20.6128,2906.4021,2.5305,25.9099,13.2115,12.6984,0.1302,18.3532,0.1287,0.5913,0,0.5913,0.6128,86.411,0.0915,0.8945,0.4587,0.4359,12.9461,1825.4036,1.0264,15.4595,9.6174,5.8422,93.75,35.2212,0.9497,12.4199,9.7318,0.6245,1.652,2.0843,9.8841,0,0,0,0,0,0.1624,0.1704,0.6525,0,2.9202,1.4193,7.2211,0,1.7344,0.447,3.7197,0.9706,2.2914,0.4954,3.9564,1.3413,18.315,3.4592,25.9099,8.5103,0.148,0.1411,0.5913,0,0.6784,0.1159,1.0429,0.4167,12.3231,1.7786,18.9529,7.1718,0.247,0.5275,3.0091,0,0,0,0,0,0.1861,0.1653,0.6525,0,3.0803,1.2904,7.2211,0.278,1.6346,0.3802,3.7197,0.9706,2.3364,0.5418,3.9564,1.3413,16.9421,3.2047,24.3007,8.5103,0.1586,0.1472,0.5854,0,0.7175,0.1113,1.0429,0.4167,11.9509,2.0153,18.9529,7.1718,0.3649
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,438.95,878.77,27.25,33.2627,0.3095,9.1611,6.5912,0.7681,1.3985,160.8288,0.9465,3.4506,0,3.4506,0,0,0,0,0,0,0.1677,19.2841,0.2779,1.4587,0,1.4587,2.6877,309.0874,2.6787,10.3506,0,10.3506,15.528,1785.7209,3.6071,21.4823,5.407,16.0753,4.8885,562.1823,0.8827,6.9233,2.5734,4.3499,13.4343,1544.9486,1.681,16.5572,9.7724,6.7848,0.0313,3.5955,0.069,0.3377,0,0.3377,0.5908,67.9376,0.1228,0.9121,0.3329,0.5792,13.0289,1498.3224,1.6338,16.7074,9.8874,6.8201,116.25,39.419,0.9401,13.6132,11.2344,0.545,0.3694,0.7698,3.4506,0,0.0015,0.0195,0.3202,0,0.2642,0.2736,1.4587,0,3.6543,3.2499,13.5487,0,9.3759,6.7142,21.4823,1.2007,3.8364,1.54,7.4067,0.9353,12.7357,2.0044,17.54,6.1554,0.054,0.0901,0.4982,0,0.6384,0.1599,0.9281,0.2834,11.298,1.9236,16.7074,6.929,0.0322,0.183,2.2299,0,0.002,0.0224,0.3202,0,0.2958,0.265,1.1062,0,3.971,3.3597,13.5487,0,7.3602,6.2566,20.0107,1.2007,3.4916,1.5538,7.4067,0.9353,12.5069,2.0505,17.54,6.1554,0.0615,0.0949,0.4982,0,0.654,0.1675,0.9281,0.2834,10.7309,1.6552,15.729,6.929,0.2422
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1035.1,877.48,15,14.9357,0.845,5.8775,3.274,0.8192,1.9952,129.6892,1.1905,5.5915,0.6181,4.9734,0.0699,4.5456,0.2146,1.1036,0,1.1036,0.026,1.6878,0.0543,0.2204,0,0.2204,3.0658,199.2761,1.6012,7.3487,0.2274,7.1214,1.4204,92.3283,0.3263,2.2741,0.7135,1.5606,2.3002,149.5136,0.4601,3.4032,1.3913,2.0119,16.3802,1064.7147,1.3466,19.0164,12.49,6.5265,0.3341,21.7155,0.1976,0.8696,0,0.8696,0.6458,41.9762,0.0807,0.9345,0.4776,0.4569,15.0163,976.0582,3.1392,22.3434,11.3255,11.0179,67,29.8701,0.9436,10.6201,7.8275,0.658,0.5785,1.0155,5.5915,0,1.4513,3.1514,18.1122,0,0.0753,0.1486,0.6838,0,4.2929,2.6551,12.9867,0,1.3313,0.5448,3.1205,0,2.2883,0.518,3.9655,0.9809,15.3813,1.9922,19.2364,8.2935,0.3311,0.2193,1.2028,0,0.6964,0.0959,0.9345,0.4684,16.0183,3.8464,25.1006,9.7439,0.1249,0.248,1.4026,0,1.8936,3.5074,18.1122,0,0.0911,0.165,0.6838,0,4.6858,2.8047,12.9867,0,1.3027,0.596,3.1205,0,2.2845,0.5362,3.9655,0.9809,15.0615,2.0609,19.2364,8.2935,0.3301,0.2263,1.2028,0,0.7126,0.0948,0.9266,0.4684,16.3392,4.0009,25.1006,9.7439,0.2225
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,747.85,878.85,23.25,18.9661,0.8122,7.0738,4.5757,0.7625,3.9004,374.4417,2.2653,12.2224,1.403,10.8194,0,0,0,0,0,0,0.3655,35.0918,0.2741,1.0781,0,1.0781,4.1414,397.5752,1.5642,7.2149,0.1135,7.1014,2.1982,211.0228,1.124,7.5835,1.0753,6.5082,2.1776,209.0482,0.3079,2.9571,1.5178,1.4393,16.3302,1567.697,2.4378,21.8441,11.2462,10.5979,0.063,6.0494,0.0881,0.4023,0,0.4023,0.805,77.283,0.0962,1.0296,0.6199,0.4097,11.8796,1140.4393,1.2202,15.0595,10.2244,4.8351,81.5,32.6497,0.9607,11.4607,9.0789,0.6028,1.3192,2.1099,12.2224,0,0.1816,0.9866,10.6702,0,0.3856,0.2727,1.2994,0,4.002,2.0645,13.8087,0,2.4597,1.8649,8.9609,0.0545,2.166,0.3724,3.5755,1.3886,14.482,2.7143,21.8441,7.8674,0.0625,0.0921,0.514,0,0.7491,0.1256,1.0491,0.4491,11.5723,1.6986,19.8885,7.9104,0.2464,0.5033,2.2781,0,0.2571,1.1662,10.6702,0,0.3939,0.2722,1.2994,0,3.9441,2.2404,13.8087,0,2.5684,2.0898,8.9609,0.0545,2.1611,0.3967,3.5755,1.3886,13.7139,2.4432,20.0197,7.8674,0.0623,0.0939,0.514,0,0.7259,0.1291,1.0491,0.4491,11.4445,1.849,19.8885,7.9104,0.2869
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,915.58,878.86,24.75,17.9374,0.9666,6.2328,5,0.5435,4.9886,503.85,1.5866,8.5955,1.9896,6.6059,3.4674,350.2073,1.9764,8.7197,0.3154,8.4044,0.0067,0.6724,0.0195,0.1206,0,0.1206,4.7949,484.2812,1.7722,8.1787,1.0526,7.1261,1.8237,184.1987,0.4143,2.8954,0.7294,2.166,1.0299,104.0177,0.1851,1.3514,0.5763,0.7751,10.4845,1058.9344,1.6312,14.6373,6.9237,7.7137,0.0653,6.6001,0.0907,0.4273,0,0.4273,0.511,51.6094,0.0622,0.6811,0.4166,0.2645,19.9886,2018.8516,2.5132,25.3889,15.7076,9.6813,79,31.9053,0.9752,10.6646,9,0.4778,1.725,2.439,8.5955,0,1.8974,1.8421,8.7197,0,0.1622,0.2093,0.931,0,4.4375,2.0784,9.7643,0.2625,1.5528,0.4189,2.8954,0.4409,1.4537,0.4511,2.7551,0.5763,11.1716,2.0558,16.643,6.8726,0.0513,0.0778,0.4273,0,0.5722,0.0824,0.79,0.4019,15.4668,3.9925,25.3889,7.8954,0.1989,0.4789,2.4214,0,1.1633,1.2129,5.3761,0,0.2349,0.218,0.931,0,4.2704,2.1909,9.7643,0.2625,1.4261,0.3571,2.3278,0.4409,1.6518,0.3992,2.7551,0.7974,11.4929,2.1561,16.643,6.8726,0.0448,0.0703,0.412,0,0.6009,0.0747,0.79,0.4019,13.3524,2.5287,19.9821,7.8954,0.3048
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1117.8,879.29,21.75,17.6409,0.8783,6.2305,4.512,0.7114,2.9363,267.2068,1.0974,7.1394,1.2999,5.8396,0,0,0,0,0,0,0.037,3.3671,0.0726,0.3181,0,0.3181,2.3688,215.561,1.1048,5.5752,0,5.5752,1.5939,145.0435,0.3297,2.7799,1.0418,1.7381,2.2152,201.5834,0.3659,3.0145,1.5254,1.4891,19.9172,1812.4662,1.4661,22.175,16.3153,5.8597,0.2423,22.0522,0.1893,0.9744,0,0.9744,0.6924,63.0105,0.0781,0.8467,0.5688,0.2779,13.529,1231.1388,0.9232,15.7221,11.7445,3.9776,70.25,31.0988,0.9128,10.8437,8.1079,0.634,1.142,1.4709,7.1394,0,0.0247,0.1426,1.5641,0,0.1584,0.2173,1.2181,0,2.7342,1.2988,7.1092,0,1.4385,0.3592,2.7799,0.4791,2.2385,0.4879,3.8832,1.3685,16.8702,3.5174,22.3472,9.2416,0.2117,0.1822,0.9744,0,0.6832,0.0757,0.9177,0.5176,12.9567,1.3283,16.5302,8.4037,0.3003,0.6259,2.9215,0,0.0362,0.1718,1.5641,0,0.2154,0.2383,1.2181,0,2.9057,1.3492,7.1092,0.1732,1.3656,0.3499,2.5962,0.4791,2.2494,0.5362,3.8832,1.3685,15.441,3.2821,22.3472,9.2416,0.1974,0.1774,0.9322,0,0.6788,0.0743,0.9177,0.5176,12.6882,1.4043,16.5302,8.4037,0.3136
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1126.2,881.51,38.75,22.6849,0.9463,7.4545,6.8248,0.2765,5.0215,788.3829,2.5425,15.3635,2.3017,13.0618,0,0,0,0,0,0,0.0572,8.9737,0.1562,0.8689,0,0.8689,2.2791,357.8163,1.699,5.7654,0,5.7654,1.8865,296.1777,0.4435,3.5141,0.6921,2.822,2.0789,326.3948,0.4092,3.064,1.2129,1.8511,20.6827,3247.1892,2.11,25.8606,15.5542,10.3064,0.3323,52.1786,0.3159,1.6005,0,1.6005,0.7197,112.991,0.1029,1.0029,0.5583,0.4446,13.5548,2128.1013,1.3075,17.2474,9.871,7.3764,96.5,35.8912,0.9414,11.8868,10.3296,0.4177,2.3009,2.8618,15.3635,0,0.0137,0.1664,2.6196,0,0.1071,0.1891,1.054,0,2.6272,1.9022,10.1671,0,1.6748,0.5144,3.5141,0.5477,2.2099,0.4147,3.347,1.2129,19.0628,2.9587,25.8606,11.5091,0.262,0.2618,1.6005,0,0.7619,0.1118,1.0362,0.4734,12.939,1.711,17.9855,8.527,0.4357,0.9027,4.0153,0,0.0231,0.2157,2.6196,0,0.1413,0.202,1.054,0,2.8659,1.9985,10.1671,0,1.5297,0.5101,2.9315,0.5477,2.2996,0.3949,3.347,1.3633,17.9522,2.948,25.0431,11.5091,0.2137,0.2042,0.9351,0,0.7909,0.1086,1.0362,0.4734,12.5168,1.8259,17.9855,8.527,0.3907
