Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1143,959.48,52.25,26.4895,0.9357,9.6104,6.5305,0.7366,6.4702,1358.7495,1.7613,10.8516,2.8316,8.0199,0,0,0,0,0,0,0.0455,9.5563,0.1177,0.9159,0,0.9159,8.1468,1710.8322,2.4957,13.5967,2.4148,11.1819,1.7632,370.2683,0.357,2.661,0.99,1.6709,2.9775,625.2749,0.5826,4.2637,1.5925,2.6712,12.5815,2642.1194,1.743,18.3116,7.1282,11.1834,0.5042,105.8914,0.3165,1.4018,0,1.4018,0.673,141.3264,0.1074,1.0783,0.4736,0.6047,12.4459,2613.6353,1.338,16.7988,8.2613,8.5375,123.75,40.1545,0.9645,13.9585,10.975,0.6141,2.8821,3.3092,10.8516,0,0.0085,0.053,0.5493,0,0.1872,0.3056,1.704,0,5.8184,3.4377,13.5967,0,1.5011,0.4728,3.5455,0.2137,2.5505,0.9495,6.1892,0.5715,11.4852,3.8384,20.8522,3.0092,0.373,0.3061,1.4018,0,0.6564,0.1761,1.4931,0.2727,10.845,2.9578,17.5787,3.9138,0.2657,0.6439,4.5063,0,0.0148,0.069,0.5493,0,0.2905,0.3553,1.704,0,4.1206,3.0116,12.2725,0,1.31,0.4555,3.5455,0.2137,2.2392,1.0409,6.1892,0.5715,10.6858,4.667,20.8522,3.0092,0.2774,0.2599,1.3603,0,0.6442,0.2121,1.4931,0.2727,9.6777,3.2563,17.5787,3.9138,0.4128
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,813.8,962.74,77.25,36.8568,0.7146,14.683,7.0688,0.903,7.0604,2181.658,2.2004,14.2585,2.276,11.9825,0,0,0,0,0,0,0.2732,84.422,0.2976,1.6476,0,1.6476,3.0778,951.046,1.586,6.6451,0,6.6451,2.0463,632.3081,0.6399,3.8437,0.892,2.9517,1.9019,587.6762,0.3964,2.8356,0.9462,1.8894,18.7506,5793.9209,4.0349,25.9321,8.5559,17.3761,0.1588,49.0791,0.1876,1.0265,0,1.0265,0.751,232.0732,0.1026,1.0329,0.4539,0.579,11.7787,3639.6079,1.786,15.6599,7.0996,8.5603,171,50.2021,0.8526,19.0113,11.5525,0.8129,3.4843,3.6412,14.2585,0,0.0002,0.0047,0.1224,0,0.4375,0.3858,2.1489,0,2.3113,1.6152,6.6451,0,1.9294,0.704,4.9679,0.7192,1.696,0.5408,3.2042,0.4709,15.5634,5.8142,26.062,3.5799,0.1985,0.231,1.1303,0,0.7317,0.1556,1.1193,0.3419,10.0872,2.6328,15.6599,4.3286,0.5533,1.0317,4.5807,0,0.0003,0.0063,0.1224,0,0.5721,0.3978,2.1489,0,1.683,1.3469,5.7538,0,1.8336,0.7397,4.9679,0.7192,1.5273,0.5837,3.2042,0.4709,12.9511,5.7498,26.062,3.5799,0.231,0.257,1.1303,0,0.7159,0.1869,1.1193,0.3419,8.7008,2.3951,14.3481,4.3286,0.452
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,716.58,962.31,47.75,26.4027,0.8608,10.3461,5.6765,0.838,7.6381,1458.8724,2.5218,14.439,2.328,12.111,0,0,0,0,0,0,0.4984,95.1869,0.3831,1.3533,0,1.3533,9.6136,1836.2061,2.4428,14.5212,4.3445,10.1767,2.0604,393.5444,0.4687,3.4635,0.9713,2.4922,3.0872,589.65,0.5078,4.7317,2.1538,2.5778,17.2061,3286.3633,2.2778,22.1591,8.9605,13.1987,0.1086,20.7495,0.1608,0.8628,0,0.8628,0.74,141.345,0.1137,1.0088,0.5193,0.4895,13.2825,2536.9624,1.3993,15.8542,8.7101,7.1441,120,40.2224,0.9321,14.686,10.1357,0.7235,3.307,3.9337,14.439,0,0,0,0,0,0.6179,0.4011,1.9244,0,7.0611,3.3381,14.5212,0.3522,1.9409,0.5094,3.4635,0.6588,3.2091,1.5598,11.4245,1.0076,14.8508,3.6271,22.1591,5.1901,0.1273,0.1768,1.0297,0,0.7193,0.1445,1.1499,0.3793,11.8513,2.6677,16.6161,5.2434,0.4445,0.9369,5.0074,0,0,0,0,0,0.6968,0.3938,1.9244,0,5.3741,2.7239,12.0954,0.3522,1.862,0.5205,3.4632,0.6588,3.2897,1.9647,11.4245,1.0076,13.2942,3.514,22.1476,5.1901,0.1396,0.1859,1.0297,0,0.7056,0.1604,1.1499,0.3793,10.9054,2.879,16.6161,5.2434,0.3922
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1034.7,961.56,43.5,25.3909,0.8479,9.6583,5.7029,0.8275,8.1358,1440.0339,2.8052,15.4597,3.4966,11.9631,0,0,0,0,0,0,0.1422,25.1641,0.1828,0.7267,0,0.7267,10.7105,1895.7655,2.0917,15.7112,6.0558,9.6554,1.2369,218.9324,0.3566,2.3152,0.4593,1.8559,3.4743,614.9577,0.4277,4.5884,2.4498,2.1386,19.7022,3487.2935,1.1644,22.0464,15.6623,6.3841,0.4821,85.3366,0.2789,1.3066,0,1.3066,0.5908,104.5654,0.1211,0.8258,0.3967,0.4291,16.2889,2883.1384,1.098,18.6952,12.8332,5.862,114,38.9955,0.9421,13.7998,10.2639,0.667,3.5018,4.1761,15.4597,0,0.0005,0.011,0.2362,0,0.3543,0.3117,1.2668,0,7.8767,3.0618,15.7112,1.0519,1.3005,0.3638,2.3731,0.4458,3.0454,0.5808,4.5884,1.6047,17.0984,2.9018,22.0464,9.4023,0.402,0.2642,1.3066,0,0.6864,0.1347,1.1471,0.3967,14.0078,2.6429,18.6952,8.1354,0.5724,1.142,5.2731,0,0.0008,0.0141,0.2362,0,0.4885,0.3018,1.2668,0,6.0852,2.0607,11.1302,1.0519,1.3407,0.3633,2.3731,0.4458,2.7743,0.4955,4.4583,1.6047,15.4524,2.4264,20.2473,9.4023,0.3514,0.2417,1.1869,0,0.7469,0.1045,1.1471,0.5366,12.5658,2.2951,18.67,8.1354,0.3764
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Astrocyte,PathAnnotationObject,Polygon,1070.9,960.53,29.75,21.2844,0.8252,8.2753,4.4771,0.8413,12.4668,1520.95,3.5175,21.4613,3.427,18.0344,0,0,0,0,0,0,0.0008,0.1035,0.0072,0.0749,0,0.0749,10.2547,1251.0756,2.8235,16.7175,4.3956,12.3219,1.7273,210.735,0.2957,2.3923,1.0504,1.3419,4.7327,577.3843,0.6886,6.6743,3.1491,3.5252,16.698,2037.1606,1.3654,20.3145,13.6564,6.6581,0.4435,54.1057,0.2492,1.1953,0,1.1953,0.8843,107.8847,0.1602,1.2538,0.6106,0.6432,18.1093,2209.3403,1.6753,23.9574,14.38,9.5774,77.5,34.6509,0.8111,13.0718,7.4163,0.8381,5.4767,6.1987,21.4613,0,0,0,0,0,0.1618,0.267,1.1764,0,6.3828,3.9377,16.7175,0.1449,1.5856,0.3665,2.3923,0.6567,4.0375,1.1822,6.7728,1.1245,13.7406,3.6089,20.3145,4.8951,0.369,0.2209,1.1953,0,0.8809,0.2062,1.3311,0.3948,14.2698,4.5155,23.9574,5.4705,0.9884,1.8745,7.8123,0,0,0,0,0,0.2651,0.2997,1.1764,0,3.8967,2.126,9.2978,0.1449,1.4946,0.3792,2.3637,0.6567,3.5912,1.2181,6.7728,1.1245,11.8416,3.3116,18.1772,4.8951,0.3211,0.1863,0.9871,0.0136,0.8787,0.2313,1.3311,0.3948,11.8044,4.016,22.7282,5.4705,0.3744
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1112.8,961.58,45.25,26.1258,0.8331,9.2518,7.3356,0.5159,4.5584,834.1951,1.9605,9.4547,1.3441,8.1106,9.3044,1702.7097,2.6424,15.5146,4.635,10.8796,0,0.0016,0.0001,0.0006,0,0.0006,7.2892,1333.9269,2.7412,12.9194,1.6105,11.3089,0.6365,116.4769,0.7245,2.5205,0,2.5205,1.7865,326.9355,0.3472,2.5802,0.7724,1.8078,8.5994,1573.6965,1.7733,15.4685,5.1219,10.3465,0.2987,54.6676,0.1755,0.9274,0,0.9274,0.7277,133.1724,0.1946,1.3157,0.4719,0.8439,24.3492,4455.9009,3.2627,31.1155,15.6682,15.4473,117.25,39.765,0.9318,13.733,11.5,0.4877,1.8993,2.4769,9.4547,0,7.0932,3.8585,15.5146,0,0.0278,0.1003,0.6459,0,8.2765,3.179,17.3956,1.2773,0.731,0.6544,2.5873,0,2.0728,0.5863,4.4261,0.7724,9.653,2.4329,18.9047,4.7026,0.2612,0.1693,0.9274,0,0.7227,0.1476,1.3157,0.4719,21.1325,4.9687,32.2869,10.4495,0.2097,0.486,3.14,0,5.6882,3.8541,15.2406,0,0.0455,0.1252,0.6459,0,8.9039,3.2815,17.3956,1.2773,0.791,0.5992,2.5873,0,2.2547,0.6333,4.4261,1.1489,10.3225,2.5577,18.9047,4.7026,0.2374,0.1611,0.8253,0,0.7195,0.1079,1.068,0.4859,19.0886,4.7842,32.2869,10.4495,0.3806
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1247.7,960.8,12.75,13.3489,0.8991,4.6748,3.6315,0.6913,2.2922,128.3631,0.9048,3.871,0.6708,3.2003,0,0,0,0,0,0,0.3105,17.3895,0.2452,0.8517,0,0.8517,3.5395,198.2099,1.8902,6.6804,0,6.6804,2.0874,116.895,0.4993,3.4389,1.2808,2.1582,2.6151,146.446,0.6048,3.998,1.5279,2.4701,22.1453,1240.1361,3.7182,27.9807,12.629,15.3518,0.3457,19.3596,0.2189,0.7957,0,0.7957,1.0979,61.4842,0.132,1.3389,0.8089,0.53,13.9971,783.8364,1.94,17.8752,9.1347,8.7406,58,27.1328,0.99,9.168,8.0138,0.4156,0.5865,1.0646,3.871,0,0.0407,0.1301,0.7354,0,0.3575,0.28,1.28,0,2.5358,1.9196,6.6804,0,1.7622,0.861,5.1475,0.4344,1.9431,0.9888,4.4158,0.2664,15.5153,7.9617,30.5088,2.0491,0.254,0.2067,0.9881,0,0.8633,0.2998,1.4189,0.2209,10.6061,3.8998,17.8752,2.8054,0.0499,0.1657,0.9439,0,0.0535,0.1469,0.7354,0,0.3723,0.2891,1.28,0,2.22,1.8225,6.3319,0,1.6598,0.9243,5.1475,0.4344,1.7316,0.9927,4.4158,0.2664,13.4295,7.8016,30.5088,2.0491,0.2252,0.1946,0.9881,0,0.7895,0.3001,1.4189,0.2209,9.5393,3.7508,17.6389,2.8054,0.2275
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,549.06,962.52,41.25,24.5975,0.8567,8.7135,6.4823,0.4688,4.8426,794.1807,1.3231,7.5857,0.4501,7.1356,0,0,0,0,0,0,13.203,2165.2957,3.18,20.195,6.7872,13.4078,1.6985,278.5575,2.1228,7.7928,0,7.7928,2.2753,373.1478,0.948,3.5125,0,3.5125,0.9359,153.4844,0.4089,2.2558,0.2078,2.048,19.4323,3186.8894,2.04,22.2281,10.4011,11.827,0.2191,35.9243,0.1712,0.7076,0,0.7076,0.5161,84.6368,0.1187,1.0052,0.359,0.6462,20.2459,3320.3235,2.5967,28.3159,9.9903,18.3256,101.75,37.0447,0.9317,12.7587,10.5,0.3222,2.1843,2.411,7.5857,0,0,0,0,0,7.0402,5.7511,20.195,0.2493,2.2109,2.1889,8.2726,0,1.5801,0.9192,3.5125,0,1.0668,0.4898,2.4305,0.2078,14.4084,5.8133,22.2281,3.9966,0.2476,0.2436,1.2699,0,0.6005,0.2173,1.3831,0.2751,14.4782,6.2829,28.3159,4.6414,0.4049,0.7886,3.8197,0,0,0,0,0,2.9148,2.436,10.2739,0.2493,2.5538,2.1695,8.2726,0,1.1147,0.5199,3.2231,0,1.1545,0.5199,2.4305,0.3632,11.0454,5.0406,21.6376,3.9966,0.2666,0.2806,1.2699,0,0.6569,0.2481,1.3831,0.2751,10.6174,4.9169,21.2068,4.6414,0.3911
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1008.1,964.17,53.75,26.5496,0.9582,8.958,7.8263,0.4935,7.315,1572.7275,1.9031,11.5456,3.0674,8.4782,0.0018,0.3871,0.023,0.3339,0,0.3339,0.0304,6.5316,0.0864,0.4562,0,0.4562,4.4193,950.1494,1.5899,9.135,0.8901,8.2449,1.3081,281.2495,0.2854,2.1399,0.5149,1.625,2.8348,609.4855,0.7246,6.1919,1.5376,4.6543,16.8874,3630.7932,2.7332,21.917,9.487,12.4299,0.3799,81.6783,0.2462,1.1753,0,1.1753,0.61,131.1518,0.1014,0.83,0.4091,0.4209,12.7234,2735.5217,1.4687,16.7675,9.3284,7.439,125,40.2443,0.9699,13.3483,12,0.4082,3.3754,3.6922,11.5456,0,0.3531,1.6764,14.3864,0,0.153,0.2275,1.2742,0,4.1103,1.7779,9.135,0.1739,1.2363,0.3339,2.4436,0.2234,2.8321,0.8902,6.7712,0.9659,14.5118,3.7511,21.917,5.8442,0.3409,0.2471,1.2044,0,0.6978,0.1368,1.0084,0.4091,12.1318,2.184,19.1706,6.3415,0.4138,0.8286,3.6125,0,0.6171,2.1833,14.3864,0,0.2453,0.2555,1.2742,0,3.878,1.8765,8.9868,0.1739,1.1824,0.3573,2.4436,0.2234,2.8301,0.998,6.7712,0.9659,12.7259,3.4085,21.4571,5.8442,0.3116,0.2442,1.2044,0,0.7637,0.1223,1.0084,0.4296,11.6871,2.5072,19.1706,6.3415,0.4244
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1175.2,962.78,39.75,23.8999,0.8745,8.93,5.9054,0.7489,10.1436,1643.2708,2.7662,16.9241,3.834,13.0901,0,0,0,0,0,0,0.0492,7.971,0.1153,0.5968,0,0.5968,6.1004,988.2715,1.0068,8.496,3.583,4.913,1.4634,237.0688,0.2821,2.3194,0.5639,1.7555,2.5689,416.1584,0.2542,3.3367,2.0221,1.3146,18.9584,3071.2546,1.1091,21.4236,16.2805,5.1431,0.373,60.4266,0.2176,1.2126,0,1.2126,0.9751,157.9582,0.2034,1.5563,0.6331,0.9232,14.0602,2277.7517,0.5714,15.6904,12.6323,3.0582,106.5,37.2878,0.9626,13.2723,10,0.626,4.2192,5.0336,16.9241,0,0.0021,0.0223,0.3062,0,0.2438,0.282,1.165,0,4.6667,2.0092,8.9557,0,1.3293,0.3334,2.4003,0.5106,1.9752,0.634,3.3367,0.6225,14.7258,4.4886,21.4236,4.6491,0.3311,0.2136,1.2126,0,0.787,0.2935,1.5563,0.2359,11.4951,2.7241,15.6904,5.037,0.5975,1.2307,6.8108,0,0.0033,0.0283,0.3062,0,0.3627,0.2877,1.165,0,3.7903,1.9656,8.9557,0,1.2473,0.3362,2.4003,0.5106,1.6123,0.5105,3.2439,0.6225,12.1384,3.748,19.8427,4.6491,0.3055,0.2074,1.0529,0,0.6721,0.2808,1.5229,0.2359,9.9271,2.2955,14.6016,5.037,0.3767
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,863.09,964.51,63.5,28.8216,0.9606,9.7638,8.0499,0.5144,9.9033,2545.1433,2.0086,14.0291,4.5591,9.47,0,0,0,0,0,0,0.6105,156.8891,0.7971,5.1575,0,5.1575,8.402,2159.3088,1.6207,12.2945,3.8753,8.4191,1.7708,455.0908,0.35,2.5522,0.5189,2.0332,2.6814,689.1232,0.5866,5.0509,1.6337,3.4172,17.3069,4447.8716,1.5928,21.5636,9.509,12.0545,0.0987,25.3709,0.1343,0.6408,0,0.6408,0.8607,221.1976,0.1932,1.3411,0.5316,0.8095,13.5405,3479.9041,1.1893,18.6264,8.7437,9.8827,138.5,42.3689,0.9695,14.0592,12.522,0.3971,4.9929,4.8619,14.0291,0,0.0008,0.0126,0.2304,0,0.6457,0.6009,5.1575,0,6.6399,2.7871,12.2945,0,1.7936,0.4014,3.7727,0.5189,2.5806,0.855,5.3166,0.6257,14.8528,3.7032,21.5636,4.9102,0.1108,0.1549,0.8225,0,0.8017,0.2294,1.3411,0.3518,12.0301,2.6724,18.6264,4.7976,0.7863,1.422,6.6559,0,0.0014,0.0171,0.2304,0,0.6758,0.3543,1.6243,0,5.1303,2.6907,11.8949,0,1.8132,0.4403,3.7727,0.6928,2.4943,1.024,5.3166,0.6257,12.7504,3.7036,18.9213,4.9102,0.1212,0.1701,0.8225,0,0.7511,0.2456,1.2809,0.3518,10.7362,2.9032,16.4677,4.7976,0.456
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1212.5,964.81,52.75,30,0.7365,9.7584,7.6104,0.7049,8.1489,1743.874,2.2035,17.3365,2.7395,14.597,0,0,0,0,0,0,0.0774,16.568,0.1679,0.9211,0,0.9211,5.9892,1281.6951,1.2621,9.9802,3.5878,6.3924,1.7097,365.8765,0.2908,2.5653,1.0258,1.5394,2.5227,539.8647,0.4567,5.0574,1.884,3.1734,18.0562,3864.0166,1.2946,21.0483,12.9307,8.1175,0.232,49.6526,0.2142,1.1895,0,1.1895,0.903,193.2348,0.1342,1.3492,0.5367,0.8126,13.7167,2935.3699,1.0393,16.5703,10.5506,6.0197,124.25,41.2416,0.918,14.3143,11.776,0.4694,4.0832,3.9811,17.3365,0,0.0279,0.1412,1.774,0,0.2607,0.3417,1.884,0,5.5232,2.1083,12.2606,0.1525,1.6251,0.4207,3.4475,0.4404,2.4757,1.0533,7.3909,0.2209,15.2192,4.4707,22.6633,1.7479,0.2061,0.2029,1.1895,0,0.7747,0.2363,1.3492,0.1826,12.5755,2.91,19.8713,3.2404,1.0517,1.5814,6.5473,0,0.0488,0.1839,1.774,0,0.3973,0.3732,1.884,0,5.1758,2.5101,12.2606,0.1525,1.5621,0.4869,3.4475,0.4404,2.4406,1.3347,7.3909,0.2209,13.1038,4.8148,22.6633,1.7479,0.1868,0.1922,0.8607,0,0.6791,0.2505,1.2676,0.1826,11.7246,3.507,19.8713,3.2404,0.4148
