Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,804.78,1122.8,69.5,30.4716,0.9406,10.0305,8.896,0.2271,10.0229,2796.3984,3.123,24.7868,4.2583,20.5285,0.0005,0.1353,0.0081,0.1353,0,0.1353,1.675,467.3338,0.8454,4.4318,0,4.4318,0,0,0,0,0,0,1.0646,297.0116,0.3384,2.4199,0.2637,2.1561,2.1948,612.3536,0.3172,2.9279,1.2544,1.6735,29.7482,8299.7363,6.7249,39.1592,10.0554,29.1038,0.0026,0.7166,0.0155,0.1343,0,0.1343,0.5503,153.5468,0.1224,0.9404,0.2998,0.6406,18.3473,5118.8994,2.5561,24.7154,11.2733,13.4421,148,43.862,0.9667,14.4724,13.1934,0.1717,5.2374,5.1114,24.7868,0,0.1602,0.5622,4.7062,0,2.0466,1.9361,12.4219,0,0.0198,0.0935,0.9074,0,1.0952,0.4204,3.2331,0.2637,1.5929,0.7181,3.1286,0,20.8275,11.2437,39.1592,3.254,0.0171,0.0647,0.7107,0,0.521,0.1782,1.0567,0.1503,16.1641,3.7849,24.7154,7.926,0.9853,1.4835,7.2521,0,0.3022,0.7449,4.7062,0,2.3767,2.4945,12.4219,0,0.0375,0.126,0.9074,0,1.1225,0.4807,3.2331,0.3726,1.0581,0.5255,3.1286,0,12.9013,8.0613,31.2482,3.254,0.0301,0.0857,0.7107,0,0.4949,0.2128,1.0567,0.1503,14.2243,3.6427,23.962,7.926,0.4641
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,380.89,1121.7,44.75,26.8718,0.7788,10.6505,5.9167,0.8518,7.0438,1281.9727,2.0587,13.3911,3.0535,10.3377,0,0,0,0,0,0,1.066,194.0155,0.8651,3.2002,0,3.2002,1.2234,222.6549,2.2422,8.5076,0,8.5076,2.6578,483.7177,0.9413,4.8214,0.4732,4.3482,1.6892,307.4333,0.483,3.263,0.5762,2.6869,26.5527,4832.5879,6.5629,36.0898,10.4703,25.6195,0.0302,5.4958,0.0715,0.339,0,0.339,0.7632,138.9021,0.2297,1.4491,0.4752,0.9739,17.7511,3230.6965,5.4747,36.4886,8.3222,28.1664,100,39.8331,0.792,14.8062,9.037,0.8146,3.6858,3.5635,13.3911,0,0.0548,0.2045,2.3468,0,0.6393,0.7413,3.2002,0,1.1039,2.1757,9.5403,0,1.8962,1.1422,4.8214,0.1786,1.2301,0.6689,3.263,0.1364,18.6396,10.7466,36.0898,1.4175,0.067,0.116,0.7389,0,0.6354,0.3053,1.4963,0.0912,13.5548,7.5511,43.9198,2.2253,0.9329,1.6692,9.4255,0,0.0997,0.2678,2.3468,0,0.2894,0.3408,1.3689,0,1.006,2.1197,9.5403,0,1.2718,0.8856,4.0967,0.1786,0.8538,0.5559,2.6268,0.1364,12.1524,9.0267,35.8355,1.4175,0.0971,0.1353,0.7389,0,0.5306,0.3199,1.4963,0.0912,10.1146,7.2828,43.9198,2.2253,0.4441
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,647.61,1125.2,69.5,32.62,0.8208,11.2162,9.2575,0.5486,5.2909,1513.1847,1.7265,13.8293,1.6789,12.1504,0.0114,3.2532,0.0938,1.1296,0,1.1296,0.6597,188.6806,0.4887,2.0348,0,2.0348,0.0255,7.3002,0.1421,1.1128,0,1.1128,1.3843,395.9012,0.5003,2.9977,0.5816,2.416,1.3044,373.0627,0.3017,2.1788,0.7024,1.4764,17.2898,4944.8965,3.9608,24.1293,9.9826,14.1467,0.012,3.4231,0.0438,0.2586,0,0.2586,0.5341,152.7667,0.1434,1.1103,0.3585,0.7518,14.3637,4108.0103,2.8744,24.9335,9.0933,15.8402,152.5,45.7508,0.9155,15.5902,12.9879,0.4935,2.9943,2.6688,13.8293,0,0.488,1.4049,12.8073,0,0.5701,0.5493,3.2206,0,0.2658,0.648,5.3095,0,1.1814,0.563,3.525,0.0893,1.1223,0.4645,2.5149,0.0877,13.2706,6.2237,27.7126,0.8715,0.0264,0.0668,0.4215,0,0.4915,0.1728,1.1103,0.0688,12.8829,3.7502,24.9335,1.9388,0.9795,1.4362,6.4003,0,0.9061,1.8241,12.8073,0,0.4915,0.587,3.2206,0,0.4765,0.8225,5.3095,0,1.0034,0.5554,3.525,0.0893,0.9625,0.5206,2.5149,0.0877,9.7444,5.69,27.7126,0.8715,0.039,0.0798,0.4215,0,0.4541,0.1874,1.0139,0.0688,11.5837,3.9462,23.7559,1.9388,0.4593
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,791.28,1124,69.25,30.3647,0.9438,10.9673,7.7408,0.6981,4.7968,1323.922,1.5892,10.0315,1.8506,8.1809,0.01,2.7513,0.0561,0.5962,0,0.5962,0.809,223.2854,0.6593,3.256,0,3.256,0.1414,39.0256,0.2741,1.6236,0,1.6236,0.9009,248.6496,0.4116,2.2659,0.1908,2.0752,0.8335,230.0483,0.2209,1.4511,0.3918,1.0594,7.0265,1939.3186,1.3333,10.2944,4.3256,5.9688,0.0117,3.2304,0.0412,0.3341,0,0.3341,0.5489,151.5003,0.1448,0.94,0.3259,0.614,10.946,3021.1008,1.7937,16.2947,7.9896,8.3051,148.25,44.1417,0.9561,15.5396,12.2131,0.6055,2.5435,2.4247,10.0315,0,0.1169,0.2698,1.7753,0,0.8584,0.6461,3.2658,0,0.1145,0.2315,1.6236,0,0.8514,0.4326,2.4359,0.0479,0.7272,0.2576,1.4511,0.1754,6.1067,2.1645,14.3777,1.6892,0.0253,0.0606,0.3734,0,0.5233,0.1988,1.2636,0.1819,10.4367,2.3071,17.4015,5.1589,0.5877,0.7412,3.1307,0,0.2097,0.3389,1.7753,0,0.9012,0.6324,3.2658,0.0009,0.0912,0.1843,1.3042,0,0.8084,0.4463,2.4359,0.0479,0.6348,0.2517,1.4031,0.1754,5.3083,2.4179,14.3777,1.6892,0.0372,0.0715,0.3734,0,0.501,0.2338,1.2636,0.1819,9.9946,2.5969,17.4015,5.1589,0.4539
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,465.53,1123.9,47.25,24.5069,0.9886,8.1329,7.3068,0.4125,3.8389,737.0767,0.7992,5.7684,2.0049,3.7635,0,0,0,0,0,0,0.0506,9.7129,0.1956,1.6283,0,1.6283,0.0079,1.5155,0.0464,0.3986,0,0.3986,28.8336,5536.0498,5.4332,41.9409,11.5345,30.4065,5.6175,1078.5693,1.5971,8.362,1.1052,7.2568,9.3507,1795.3414,1.7285,13.4435,3.9208,9.5228,0.0003,0.059,0.0043,0.059,0,0.059,0.2674,51.3334,0.1392,0.7955,0.1118,0.6837,10.3658,1990.2372,2.1646,15.1422,5.7562,9.3861,113.5,38.0924,0.9829,12.441,11.5494,0.2137,1.7577,1.8869,5.7684,0,0.2969,0.9115,8.4473,0,0.2945,0.4611,2.7602,0,0.7249,1.4626,8.7417,0,17.0633,12.0495,41.9409,0.7232,3.2678,2.3845,8.362,0.1825,7.1751,3.027,13.4435,0.9231,0.0217,0.0613,0.5689,0,0.34,0.2216,0.972,0.0752,9.9304,3.1842,17.2906,2.1741,0.2441,0.4839,2.5516,0,0.5127,1.1516,8.4473,0,0.4718,0.5149,2.7602,0,1.2463,1.7467,8.7417,0,8.503,7.4196,27.9519,0.7232,1.5589,1.0109,4.6316,0.1825,5.5928,2.7774,11.6057,0.9231,0.0372,0.077,0.5689,0,0.3928,0.2534,0.972,0.0752,9.6137,3.7281,17.2906,2.1741,0.4043
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,678.81,1122.3,16.75,14.8377,0.9561,5.1174,4.3501,0.3722,1.0429,73.0005,0.3478,1.6511,0.4226,1.2285,0.0553,3.8715,0.1065,0.406,0,0.406,0.2799,19.59,0.3748,1.2531,0,1.2531,0.0056,0.3906,0.0241,0.1518,0,0.1518,9.2055,644.3849,2.0645,13.2137,4.668,8.5457,1.6107,112.7458,0.3701,2.5932,0.9712,1.622,4.1629,291.4015,1.3139,10.7899,2.4679,8.3221,0.003,0.2118,0.0112,0.0595,0,0.0595,0.2614,18.3009,0.1094,0.5383,0.1274,0.4109,8.4166,589.1627,1.6758,12.2743,6.1287,6.1456,64.75,28.869,0.9763,9.6423,8.5,0.3938,0.3155,0.4838,1.6511,0,0.2856,0.3135,1.416,0,0.8122,0.717,2.9642,0,0.1346,0.2309,1.769,0,4.5322,3.3656,13.2137,0.6658,1.1107,0.4892,2.792,0.3377,4.2352,2.2148,15.9222,1.8842,0.0226,0.0382,0.1853,0,0.3394,0.1659,0.8702,0.1124,9.2265,2.017,13.5646,4.1545,0.0489,0.1,0.5298,0,0.37,0.322,1.416,0,1.0074,0.714,2.9642,0,0.1819,0.2537,1.769,0,2.8195,1.7198,10.1355,0.6658,0.9274,0.3897,2.792,0.3377,4.2617,2.4663,15.9222,1.8842,0.0298,0.042,0.1853,0,0.368,0.1739,0.8702,0.1124,9.5233,2.0535,13.5646,4.1545,0.2584
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,660.39,1125.4,30,29.699,0.4274,11.859,4.9308,0.9234,6.9591,855.9648,1.8651,11.0818,2.8942,8.1876,0,0,0,0,0,0,0.5785,71.1501,0.4848,1.7683,0,1.7683,0.0038,0.4677,0.0422,0.4677,0,0.4677,0.8205,100.9225,0.2891,1.797,0.2652,1.5319,1.6251,199.8883,0.3755,2.4442,0.8656,1.5786,20.3541,2503.5571,5.1745,30.8522,10.9459,19.9063,0.0027,0.3328,0.0134,0.1169,0,0.1169,0.2113,25.9949,0.073,0.4404,0.0898,0.3506,12.8983,1586.4949,2.1337,16.9707,9.1485,7.8222,95.75,41.3139,0.7049,16.7249,8.4341,0.8615,4.0915,3.0024,11.0818,0,0.0859,0.3641,3.046,0,0.5258,0.5418,3.1014,0,0.1762,0.7458,6.5086,0,0.807,0.3375,1.9258,0.2163,1.4211,0.5699,3.0022,0.2922,17.406,6.9297,32.8647,4.3639,0.0274,0.0837,0.5675,0,0.224,0.0973,0.6131,0.0792,11.9188,2.7474,18.4711,4.9075,2.7656,2.4526,8.8116,0,0.1255,0.4349,3.046,0,0.5014,0.5654,3.1014,0,0.2559,0.8907,6.5086,0,0.8007,0.358,1.9258,0.2163,1.3267,0.6184,3.0022,0.2922,16.0428,7.2168,32.8647,4.3639,0.0389,0.0987,0.5675,0,0.2298,0.1063,0.6131,0.0792,11.4658,2.8817,18.4711,4.9075,0.312
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,581.64,1126.4,33.75,21.7046,0.9003,7.9875,5.1855,0.7472,1.9095,263.5176,0.5709,2.9651,0.7469,2.2182,0.0099,1.3663,0.0613,0.5632,0,0.5632,0.437,60.3029,0.339,1.4296,0,1.4296,0.2314,31.9376,0.4911,2.2924,0,2.2924,0.8744,120.6731,0.3555,1.6997,0.2505,1.4492,0.8402,115.9461,0.2066,1.3362,0.2827,1.0535,10.8944,1503.4257,2.3424,15.4315,5.594,9.8375,0.0105,1.4542,0.0338,0.2182,0,0.2182,0.3925,54.1625,0.1063,0.7192,0.2277,0.4914,9.7932,1351.4637,1.399,13.2033,6.8747,6.3286,95.5,35.2851,0.9639,12.3781,9.4281,0.6152,0.764,0.944,2.9651,0,0.1641,0.3151,1.5176,0,0.6917,0.7229,3.4956,0,0.1992,0.3738,2.2924,0,0.8711,0.4231,2.3988,0.15,0.7002,0.2831,1.3959,0.076,8.2972,3.8009,15.8118,1.1767,0.0246,0.058,0.434,0,0.3415,0.1432,0.7785,0.0778,8.9426,2.4712,14.199,2.0979,0.1214,0.2385,1.2395,0,0.2507,0.3636,1.5176,0,0.8345,0.834,3.4956,0,0.1811,0.2875,1.4161,0,0.8692,0.4574,2.3988,0.15,0.6216,0.2901,1.3959,0.076,6.8402,3.6859,15.8118,1.1767,0.0325,0.0667,0.434,0,0.3129,0.1532,0.7785,0.0778,8.4654,2.7957,14.199,2.0979,0.3468
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,855.22,1131,69.5,32.1034,0.8474,11.9663,7.8975,0.7763,7.235,2061.9626,2.4138,20.2903,3.0593,17.231,0.0014,0.3989,0.017,0.2507,0,0.2507,1.934,551.1904,0.9468,4.4601,0,4.4601,0.0216,6.1698,0.224,3.4705,0,3.4705,3.5929,1023.9756,5.5645,24.0339,0.2671,23.7668,2.3339,665.1562,0.7202,5.1245,1.1259,3.9986,27.1229,7730.0161,6.0758,34.6196,6.1203,28.4992,0.0004,0.1088,0.0043,0.0639,0,0.0639,0.5733,163.3989,0.1329,0.8737,0.2795,0.5942,15.8842,4526.9868,1.9545,24.5648,11.5428,13.022,156.5,45.8718,0.9346,16.5678,12.5775,0.6722,3.7387,3.6913,20.2903,0,0.337,1.3986,12.3711,0,1.2656,0.9995,4.4601,0,0.1809,0.8791,7.1714,0,4.3128,6.5611,24.0339,0.0226,1.9224,1.1867,5.3359,0.0069,18.8165,9.9245,34.6196,1.8014,0.0352,0.1403,1.4004,0,0.483,0.165,0.8737,0.096,13.1678,3.7321,26.702,3.8002,0.8252,1.1962,5.6586,0,0.6167,1.8488,12.3711,0,0.7087,0.6347,3.6521,0,0.3136,1.1568,7.1714,0,4.9127,7.2418,22.2612,0.0226,1.5795,1.3762,5.3359,0.0069,11.8945,6.6597,30.1759,1.8014,0.0642,0.1852,1.4004,0,0.4078,0.1509,0.7204,0.096,10.9042,3.3289,26.702,3.8002,0.4526
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,382.26,1129.2,36,22.2695,0.9122,8.2336,5.8301,0.7085,7.2379,1071.2081,2.5322,14.6256,2.5459,12.0797,0.0699,10.3424,0.4467,4.4151,0,4.4151,0.3946,58.4075,0.5464,2.4879,0,2.4879,1.0961,162.2248,1.7632,6.4262,0,6.4262,1.9713,291.7466,0.9087,4.467,0.5151,3.9519,1.3714,202.9672,0.4298,2.4117,0.5561,1.8556,23.2064,3434.55,6.7017,35.8962,8.3488,27.5473,0.0035,0.5166,0.0155,0.1088,0,0.1088,0.5357,79.2827,0.1422,0.9652,0.2987,0.6666,17.2844,2558.0857,5.9023,40.8903,8.9892,31.9011,77.75,32.971,0.8988,12.467,8,0.7534,3.8006,3.8504,14.6256,0,0.2985,0.6977,4.4151,0,0.4171,0.5112,2.4879,0,1.5471,1.7718,9.1089,0,1.5222,0.9682,4.467,0.1884,1.1328,0.4724,2.4117,0.3603,16.7568,9.4221,35.8962,3.4923,0.0049,0.0229,0.269,0,0.5268,0.2134,1.1868,0.1935,14.4832,6.1276,42.4623,6.3898,0.7175,1.494,8.6368,0,0.5036,0.811,3.7606,0,0.4372,0.4782,2.0768,0,1.9517,1.6844,9.1089,0,1.1194,0.8355,3.9376,0.1884,0.9187,0.4018,2.1885,0.3603,10.9717,7.5778,34.5553,3.4923,0.0062,0.0279,0.269,0,0.5188,0.2616,1.1868,0.1935,11.9707,5.1743,42.4623,6.3898,0.4579
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,456.01,1128.9,26.75,19.3329,0.8994,6.7383,5.331,0.5193,8.3101,922.4257,3.1255,16.9252,2.9064,14.0188,0,0,0,0,0,0,2.8458,315.887,1.8165,7.4828,0.5344,6.9483,0.8615,95.6242,1.2103,5.0669,0,5.0669,1.7887,198.5451,0.8548,4.2337,0.2484,3.9852,3.6224,402.0811,3.4779,13.5352,0.3519,13.1834,4.0261,446.898,2.896,8.1628,0,8.1628,11.2826,1252.3688,5.7813,22.6373,3.2431,19.3942,0.5376,59.6725,0.2188,1.1523,0.2523,0.9,15.2553,1693.3419,2.9715,21.1741,9.3941,11.78,82.75,32.9376,0.9585,11.2627,9.3786,0.5012,3.2781,4.0928,16.9252,0,0.1636,0.5899,4.5583,0,2.8063,1.7222,7.4828,0.0113,0.7334,1.0155,5.0669,0,1.8672,0.748,4.2337,0.2484,3.6724,2.7892,13.5352,0.3519,3.645,2.1831,8.4304,0,9.0345,6.575,22.6373,0.2639,0.5988,0.2138,1.1523,0.1717,13.9576,3.4724,25.5194,4.4862,0.7507,1.061,5.0495,0,0.2457,0.7094,4.5583,0,2.7865,1.6768,7.0731,0.0113,0.669,0.8982,4.1011,0,1.9067,0.6869,3.591,0.3478,3.6976,2.378,12.81,0.5576,3.4536,1.6931,8.4304,0,7.9053,6.6708,22.1796,0.2639,0.6296,0.205,1.0924,0.1717,13.3059,3.5284,25.5194,4.4862,0.3258
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,721.34,1131.9,22.5,18.799,0.8001,6.3573,4.7386,0.7233,3.4016,323.154,1.0332,5.7771,1.0926,4.6845,0.0689,6.5469,0.5636,5.4873,0,5.4873,0.007,0.6685,0.0507,0.49,0,0.49,0.1643,15.604,0.5911,3.9142,0,3.9142,27.8934,2649.8752,3.0496,38.9622,19.7677,19.1945,4.6369,440.5078,1.1556,6.9374,1.4798,5.4576,10.0702,956.6682,5.6379,24.3684,3.7151,20.6533,0.0002,0.0145,0.0011,0.009,0,0.009,0.3156,29.9826,0.0988,0.626,0.1654,0.4606,16.4432,1562.1005,4.7087,31.928,8.4433,23.4846,68.5,30.0925,0.9506,10.5733,8.3942,0.5823,1.2886,1.7094,5.7771,0,2.0937,4.2686,24.3997,0,0.3232,0.4817,2.7684,0,1.4799,3.6673,22.3132,0,16.7528,11.9727,39.437,0.9217,2.5243,1.9858,6.9374,0.1267,7.1406,5.7162,25.4961,0.73,0.0232,0.0601,0.5045,0,0.3067,0.1602,0.8279,0.0705,14.241,7.3677,40.338,2.6665,0.1857,0.5786,4.6012,0,3.1506,4.934,24.3997,0,0.4883,0.5221,2.7684,0,2.1667,4.3525,22.3132,0,10.9376,10.7054,39.437,0.9217,1.4216,1.3245,5.9919,0.1267,5.6114,5.1441,25.4961,0.73,0.0352,0.0713,0.5045,0,0.3021,0.1843,0.8279,0.0705,13.0916,8.209,40.338,2.6665,0.3331
