Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	6d6a7cb0-3923-486a-abc1-b086db468f02	Glioma	Glioma	PathAnnotationObject	Polygon	510.72	1181.5	54.75	27.3229	0.9216	9.2573	7.9232	0.5336	6.0862	1351.1439	1.5931	11.5465	2.9349	8.6116	0	0	0	0	0	0	0.6984	155.0533	0.4824	2.0026	0	2.0026	0.1331	29.5466	0.4245	2.6094	0	2.6094	1.309	290.6033	0.4282	2.5335	0.2914	2.242	1.2506	277.6371	0.1776	1.7366	0.7649	0.9716	18.4128	4087.6519	3.4346	24.5481	6.6068	17.9412	0.0043	0.9512	0.0224	0.2337	0	0.2337	0.627	139.1968	0.1593	1.1436	0.3002	0.8434	13.9995	3107.8892	1.7355	18.7955	8.3995	10.3961	115.25	39.1757	0.9437	13.3463	11.2998	0.5414	3.4043	2.9507	11.5465	0	0.0942	0.3073	2.0078	0	0.7515	0.5994	2.6529	0	0.4336	0.8976	5.2066	0	1.2302	0.5875	2.9322	0.0861	1.0086	0.3945	1.7366	0.0304	14.241	6.3951	24.5481	0.6879	0.038	0.0931	0.6134	0	0.6093	0.2484	1.1875	0.0685	12.1173	4.0715	19.6582	1.4657	0.9439	1.302	4.5087	0	0.1806	0.4071	2.0078	0	0.8002	0.687	2.6529	0	0.7093	1.106	5.2066	0	1.1579	0.6957	2.9322	0.0861	0.7865	0.4082	1.6746	0.0304	10.414	6.0838	21.1465	0.6879	0.0689	0.1191	0.6134	0	0.5931	0.3078	1.1875	0.0685	10.3907	4.7779	19.6582	1.4657	0.4696	0	234.2353	584.6531	62.6368	81.3634	10.7878	70.9474	20.9993	6	28.705	31.1193	45.7392	9.1692	393.0002	938.5007
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	12747f98-7eb9-4faa-b161-c075cfd8dccd	TAMM	TAMM	PathAnnotationObject	Polygon	599.18	1180.5	11.25	11.6326	1	4.1838	3.295	0.6586	1.7824	81.9918	0.687	2.9028	0.5931	2.3098	9.3504	430.1162	3.2273	16.0519	4.0174	12.0345	0.6856	31.5387	0.394	1.6592	0.0178	1.6415	1.8863	86.7681	0.8536	4.158	0.1517	4.0064	0.8828	40.6082	0.4123	1.6541	0.1782	1.4759	0.5365	24.6782	0.1982	1.0398	0.1624	0.8774	3.9554	181.9463	0.4154	4.8118	3.3003	1.5115	0.0314	1.4446	0.056	0.3024	0	0.3024	0.2783	12.802	0.0447	0.39	0.2187	0.1713	14.0844	647.8845	1.1975	17.0324	12.1376	4.8948	50.75	25.3649	0.9912	8.5729	7.5	0.4162	0.4399	0.7985	2.9028	0	6.4978	4.7583	19.9998	1.0597	0.9018	0.784	4.9767	0	1.8789	1.4067	9.2748	0	0.8561	0.4311	2.1498	0	0.6312	0.1834	1.2551	0.1624	4.1163	0.8227	9.1878	2.8542	0.0218	0.0424	0.3024	0	0.3415	0.0988	0.6794	0.1482	12.3042	2.4461	17.3564	5.8827	0.0539	0.1305	0.605	0	5.6777	4.818	19.9998	1.0597	0.964	0.855	4.9767	0	1.8768	1.5314	9.2748	0	0.8484	0.4374	2.1498	0	0.6585	0.17	1.2551	0.2546	4.1625	0.9023	9.1878	2.8542	0.0191	0.0374	0.1918	0	0.3596	0.1027	0.6794	0.1482	11.7924	2.4756	17.3564	5.8827	0.2008	16.4279	286.7682	537.5917	49.2259	27.3219	48.6059	0	17.8701	5	21.4871	20.3177	27.3185	16.4286	184.0013	340.2656
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	e82e77f6-fbb8-4ee5-bfd9-4dfb215ae7a5	Glioma	Glioma	PathAnnotationObject	Polygon	585.24	1189.2	86.25	34.3297	0.9197	12.2609	9	0.65	5.0931	1762.2083	1.9064	10.9822	1.6261	9.3561	0.0095	3.2891	0.0854	1.1326	0	1.1326	0.2745	94.9931	0.2587	1.2117	0	1.2117	0	0	0	0	0	0	0.554	191.6883	0.2603	1.5318	0	1.5318	1.1122	384.8137	0.3145	2.2323	0.5439	1.6884	16.6981	5777.5493	4.9681	27.0219	6.4301	20.5918	0.0103	3.5768	0.0501	0.4595	0	0.4595	0.3174	109.8208	0.1341	0.8257	0.1617	0.664	10.8741	3762.4363	2.1109	17.7224	7.0668	10.6556	175.5	48.1478	0.9513	16.7209	13	0.572	2.74	2.7182	10.9822	0	0.1838	0.338	1.9264	0	0.3902	0.6222	5.8465	0	0.033	0.1336	1.0693	0	0.5268	0.2865	1.5998	0	0.8316	0.397	2.2323	0.1268	10.9145	6.941	27.0219	0.9507	0.0336	0.0808	0.5766	0	0.303	0.1154	0.8257	0.0824	9.3134	2.6546	17.7224	1.9443	0.4595	0.671	3.0359	0	0.3527	0.4	1.9264	0	0.5022	0.8203	5.8465	0	0.0651	0.182	1.0693	0	0.5005	0.3078	1.5998	0.0155	0.5597	0.2537	1.6814	0.1268	5.3092	2.6579	19.2704	0.9507	0.0561	0.097	0.5766	0	0.2891	0.0919	0.6276	0.0824	7.8008	2.2173	14.0989	1.9443	0.4812	0	283.5165	551.7558	47.4965	43.67	48.4249	16.4279	30.1585	8	35.4086	32.2505	56.4071	16.4286	446.0171	1097.0343
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	1d57beed-2c05-4b57-8b6e-3ad36058f451	Negative	Negative	PathAnnotationObject	Polygon	786.37	1186.9	47.75	26.1858	0.8751	9.2909	7.0422	0.5805	5.6257	1113.8792	1.786	11.964	2.357	9.6071	0.0105	2.0814	0.0956	1.2889	0	1.2889	0.952	188.4941	0.4799	2.1752	0.008	2.1672	0.0003	0.0535	0.0027	0.0285	0	0.0285	0.5249	103.9299	0.2202	1.109	0.0481	1.0609	1.508	298.5786	0.4577	2.7143	0.5186	2.1957	19.7671	3913.8933	5.946	30.6176	5.187	25.4306	0.0063	1.2547	0.0268	0.1783	0	0.1783	0.5164	102.2394	0.1453	0.8679	0.1933	0.6745	13.3789	2649.0195	1.9598	17.5743	6.4842	11.0901	121.75	40.0069	0.9559	13.7658	11.5	0.5563	2.5709	2.8319	11.964	0	0.2649	0.4725	2.6426	0	1.0931	0.7376	3.3272	0	0.0225	0.0908	0.8812	0	0.7095	0.439	2.531	0.0145	1.0398	0.5736	2.7143	0.0485	12.4125	8.0537	30.6176	0.4536	0.026	0.0779	0.624	0	0.4611	0.194	0.8679	0.056	11.3047	3.5287	19.3653	1.5817	0.4923	0.7886	4.0392	0	0.438	0.5434	2.6426	0	1.1891	0.8581	3.3272	0	0.0376	0.1154	0.8812	0	0.8351	0.5023	2.531	0.0145	0.7212	0.3998	1.8702	0.0485	7.4083	4.8033	20.6652	0.4536	0.0395	0.0963	0.624	0	0.4235	0.2133	0.8399	0.056	9.8934	3.6618	19.3653	1.5817	0.402	18.9957	442.2654	487.6808	226.9469	163.3097	0.01	24.9188	13.3693	6	20.056	20.4589	24.9172	13.3707	159.488	210.1612
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	55654a04-0ab2-43ea-b6df-31ef59a048c5	Glioma	Glioma	PathAnnotationObject	Polygon	505.67	1190	33.5	22.4275	0.8369	7.7681	6.0383	0.4814	2.7572	377.734	0.6548	4.1094	0.965	3.1444	0.003	0.4177	0.0229	0.2275	0	0.2275	0.4172	57.1529	0.3616	1.5627	0	1.5627	0.1575	21.5751	0.4962	3.0873	0	3.0873	0.9412	128.9399	0.5793	2.8116	0.1375	2.6742	1.0052	137.7132	0.3721	1.9659	0.1843	1.7816	14.0481	1924.5859	5.098	25.1247	4.6466	20.4781	0.0105	1.4394	0.0282	0.165	0	0.165	0.46	63.0147	0.1336	0.9177	0.1952	0.7225	10.5919	1451.0902	2.624	18.2573	5.9966	12.2607	85	33.724	0.9392	11.1419	9.8209	0.3538	1.5555	1.3388	4.1094	0	0.1631	0.3085	1.6046	0	0.5529	0.7828	4.0085	0	0.1758	0.4343	3.0873	0	0.9877	0.879	3.891	0.0924	0.8169	0.4477	1.9659	0.0364	11.4716	7.3059	28.3248	1.2127	0.0315	0.0861	0.6873	0	0.4401	0.2326	1.1185	0.0804	9.466	3.5756	19.1269	2.427	0.7523	1.0451	3.8242	0	0.2701	0.3606	1.6046	0	0.6436	0.9574	4.0085	0	0.1881	0.3883	2.6292	0	1.0188	1.0322	3.891	0.0924	0.691	0.4506	1.8926	0.0364	9.7497	8.0286	28.3248	1.2127	0.0455	0.1066	0.6873	0	0.4268	0.2794	1.1185	0.0804	8.7136	3.9193	19.1269	2.427	0.3894	0.01	238.8195	593.8027	71.0764	77.1163	11.4932	66.519	23.1813	5	24.173	19.936	41.636	9.1692	253.9355	527.9232
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	17928e8f-1120-4d91-8dac-d8cdd49bff16	Glioma	Glioma	PathAnnotationObject	Polygon	728.02	1193.3	50.5	41.934	0.3609	13.7016	8.9489	0.7641	7.9867	1653.2501	5.24	23.4904	0.8592	22.6312	0.1503	31.1146	0.6928	7.0482	0	7.0482	3.6394	753.3575	1.2264	6.2804	0.9955	5.2849	0.9945	205.8613	1.8213	8.6735	0	8.6735	3.5613	737.1862	1.1225	6.138	0.9185	5.2195	2.2562	467.0412	0.5681	4.0383	1.2336	2.8047	21.3152	4412.2437	7.0051	33.2776	7.5175	25.7601	0.0118	2.44	0.0471	0.3223	0	0.3223	1.3792	285.4955	0.2943	2.0951	0.9271	1.168	39.9361	8266.7822	5.7704	50.0278	25.8874	24.1403	157.75	52.856	0.7096	18.2695	13.4816	0.691	3.3009	4.6193	23.4904	0	1.6808	2.7281	14.9304	0	3.3424	1.4964	8.4471	0.2202	1.2783	2.0257	10.9514	0	3.1613	1.1838	6.138	0	1.9655	0.7401	4.595	0.5855	16.2485	8.0908	35.879	4.879	0.0292	0.0802	0.7769	0	1.3722	0.3908	2.3221	0.4846	33.7125	9.8459	53.3782	13.8465	1.0079	1.5365	7.4885	0	2.4297	3.0245	14.9304	0	3.1971	1.5935	8.4471	0.2202	1.4172	2.1067	10.9514	0	2.9655	1.1648	5.8263	0	1.8232	0.7727	4.595	0.5855	13.769	7.4068	35.879	4.879	0.0378	0.091	0.7769	0	1.3688	0.4305	2.3221	0.4846	30.6669	9.9971	53.3782	13.8465	0.3272	0.01	395.3477	504.6838	171.3317	106.6751	58.8878	43.0084	25.2832	5	26.1817	22.9363	45.7344	10.4951	241.4973	437.3086
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	325d3a27-c37f-4de5-baf1-8b259a40c7de	Negative	Negative	PathAnnotationObject	Polygon	517.8	1190.7	45.5	26.1296	0.8374	9.4041	7.0414	0.5505	5.2856	988.4083	1.2766	7.63	2.5357	5.0942	0	0	0	0	0	0	0.905	169.2397	0.5893	2.6438	0	2.6438	0.575	107.5268	0.888	4.0836	0	4.0836	1.2214	228.4014	0.3539	2.1665	0.3722	1.7943	0.8851	165.5201	0.2175	1.514	0.4139	1.1001	11.363	2124.8728	2.0307	15.4157	6.3029	9.1128	0.013	2.4394	0.0566	0.4756	0	0.4756	0.5855	109.4893	0.2535	1.2213	0.1789	1.0424	11.3982	2131.4622	2.3101	17.8468	6.6834	11.1634	105	37.0875	0.9593	12.2177	10.9731	0.3122	3.0319	2.3614	7.63	0	0.0859	0.2094	1.1002	0	0.8192	0.7241	3.2611	0	0.5643	0.9145	5.2342	0	1.1394	0.6099	2.9969	0.1857	0.7605	0.3781	2.5058	0.052	8.8892	3.6182	15.4157	0.9987	0.0239	0.0659	0.4756	0	0.5392	0.3113	1.2721	0.0834	9.816	3.8646	18.6018	2.1196	1.2536	1.2288	4.0965	0	0.1537	0.2609	1.1002	0	0.7515	0.8096	3.2611	0	0.5559	0.9367	5.2342	0	1.0747	0.7473	2.9969	0.1857	0.6622	0.4438	2.5058	0.052	6.9373	3.3971	13.5613	0.9987	0.0325	0.0714	0.4256	0	0.5027	0.3464	1.2721	0.0834	8.5676	4.3606	18.6018	2.1196	0.4395	10.7878	244.8999	587.9169	62.7563	72.8238	0	61.5981	11.7219	5	14.8569	11.7177	21.4255	10.79	86.1493	133.8084
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	512a2276-b8e8-4cb4-8696-c155807a6afc	Oligodendrocyte	Oligodendrocyte	PathAnnotationObject	Polygon	799.27	1190.5	31.25	20.2232	0.9602	6.853	6.0121	0.3689	6.4182	827.9465	1.7873	9.721	2.3607	7.3603	0.0039	0.5042	0.0166	0.106	0	0.106	0.0337	4.3514	0.0908	0.5351	0	0.5351	0.0035	0.4526	0.0153	0.096	0	0.096	34.4505	4444.1191	6.3504	43.1145	15.3763	27.7382	4.2799	552.1108	1.4864	6.9499	0.6599	6.29	3.6803	474.7613	1.279	8.0105	1.6903	6.3203	0.0018	0.2263	0.0097	0.0731	0	0.0731	0.1367	17.6367	0.0858	0.4252	0.0611	0.3641	9.5244	1228.6539	2.604	16.6933	6.3125	10.3808	90.75	34.1725	0.9766	11.4671	10.4681	0.3117	2.547	3.1053	9.721	0	0.2398	0.4139	2.0882	0	0.2016	0.3734	2.1961	0	0.0223	0.0695	0.5516	0	17.6914	14.3284	43.1145	0.7802	2.1495	1.9019	6.9499	0.1424	3.4281	1.803	9.4144	0.4646	0.0126	0.0319	0.2021	0	0.1978	0.1367	0.7186	0.0609	8.1865	3.5028	17.6952	1.9177	0.4309	0.6877	3.3279	0	0.3687	0.4669	2.0882	0	0.2933	0.4331	2.1961	0	0.0326	0.084	0.5516	0	8.5307	7.5881	39.9494	0.7802	0.985	0.7391	3.6084	0.1424	3.2902	2.0225	9.4144	0.4646	0.0186	0.0377	0.2021	0	0.2312	0.1476	0.7186	0.0609	7.4552	3.7138	17.6952	1.9177	0.3409	21.7013	455.3423	489.9639	240.2497	176.5007	13.3625	34.9797	0.01	6	40.006	37.3045	70.4475	13.3707	618.7375	1784.296
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	a07aa089-b298-4a29-a905-4cf7faf2d6c6	TAMM	TAMM	PathAnnotationObject	Polygon	411.57	1192.1	31	22.7318	0.7539	9.3816	4.0545	0.9093	5.7895	735.2612	2.0528	11.7391	1.692	10.0472	13.0213	1653.7075	3.7853	25.7496	7.7388	18.0109	0.0206	2.6163	0.0667	0.4142	0	0.4142	2.3826	302.586	2.6194	11.6008	0	11.6008	0.5236	66.4994	0.4936	2.3943	0	2.3943	0.6825	86.6777	0.2218	1.3491	0.2721	1.077	7.6841	975.8779	1.5963	11.7242	3.0888	8.6354	0.0516	6.5587	0.0838	0.4171	0	0.4171	0.2929	37.2031	0.0723	0.453	0.1373	0.3157	22.2763	2829.0918	5.2308	39.6056	13.6326	25.973	96.25	36.6631	0.8998	13.8655	8.4853	0.7882	2.1876	2.8587	11.7391	0	10.3996	4.5699	25.7496	1.3571	0.2008	0.3843	2.5419	0	3.239	2.9628	14.14	0	0.3489	0.378	2.3943	0	0.5431	0.2257	1.3491	0.0676	5.2603	2.3253	11.7837	0.5834	0.0501	0.0758	0.4171	0	0.2604	0.1007	0.5677	0.0523	15.7816	7.3583	39.6056	1.8592	0.4146	0.7601	3.7788	0	9.109	4.3715	20.9448	1.3571	0.2895	0.4411	2.5419	0	3.6606	3.035	14.14	0	0.2629	0.2676	1.3243	0	0.4744	0.194	1.3108	0.0676	4.0673	1.5805	11.7837	0.5834	0.0493	0.0716	0.3793	0	0.2443	0.1087	0.5677	0.0523	12.5846	6.0317	34.6395	1.8592	0.3264	24.0886	215.3748	654.1677	77.1834	21.5451	86.1954	0	81.2138	5	48.3679	56.2083	81.2131	21.541	638.4146	912.0217
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	f2049886-6ff1-449e-a5bb-11c055a6c99b	Oligodendrocyte	Oligodendrocyte	PathAnnotationObject	Polygon	660.47	1191.4	28.75	19.4353	0.9565	6.8501	5.3957	0.6208	6.6424	783.8026	1.3379	9.5813	3.0551	6.5263	0.0018	0.2079	0.0104	0.0801	0	0.0801	0.307	36.2203	0.6194	3.1504	0	3.1504	0.0424	5.0026	0.1567	0.9931	0	0.9931	35.0125	4131.478	8.2686	48.9855	10.039	38.9465	4.7417	559.5243	1.9957	7.9573	0.6315	7.3258	5.975	705.0543	2.1927	15.4733	2.1725	13.3008	0	0.0007	0	0.0004	0	0.0004	0.241	28.4334	0.1322	0.8422	0.1011	0.741	12.0411	1420.8518	2.4481	20.789	6.9634	13.8256	85.75	33.2074	0.9772	11.2095	9.8995	0.4478	2.4566	3.1663	9.5813	0	0.3103	0.5861	4.3735	0	0.7032	0.9559	4.8447	0	0.1231	0.2585	1.6278	0	16.9695	15.7711	48.9855	0.8671	2.2792	2.2852	7.9573	0.0632	5.6183	4.4505	25.0366	0.9558	0.0159	0.0449	0.3644	0	0.2956	0.1983	1.051	0.0777	10.4827	4.0845	24.5282	2.9358	0.2711	0.6047	3.0292	0	0.4715	0.669	4.3735	0	0.91	1.0335	4.8447	0	0.1652	0.2897	1.6278	0	7.5489	9.1511	48.1565	0.8671	0.9934	1.0241	4.7237	0.0632	5.4321	5.2529	25.0366	0.9558	0.0242	0.0536	0.3644	0	0.3242	0.2201	1.051	0.0777	9.6691	4.5142	24.5282	2.9358	0.331	16.3756	339.6231	522.5914	107.1146	42.7514	52.4246	20.8863	0.01	5	37.5963	36.9227	70.8085	16.3769	447.9549	1042.2305
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	71b99de8-bbdb-40d3-9bda-c8a2f5890b3f	Glioma	Glioma	PathAnnotationObject	Polygon	387.57	1193.5	20.75	21.8645	0.5454	8.519	4.1017	0.9109	2.3074	200.7474	1.0831	4.7494	0	4.7494	0.0234	2.0391	0.0887	0.5659	0	0.5659	0.2167	18.8515	0.2879	1.4108	0	1.4108	0.3109	27.0453	0.7062	2.8824	0	2.8824	0.9559	83.1608	0.3065	1.7488	0.3533	1.3955	1.6707	145.3486	0.6294	2.9866	0.5588	2.4278	20.3744	1772.5706	12.0801	39.2342	5.6749	33.5593	0.0253	2.1997	0.0843	0.521	0	0.521	0.5806	50.5094	0.1673	0.9193	0.3814	0.5379	13.6999	1191.8945	2.5844	19.8503	8.6929	11.1574	85.25	35.9561	0.8286	13.2079	8.5	0.7873	0.6962	1.1273	4.7494	0	0.2252	0.4257	2.098	0	0.2103	0.3426	1.971	0	0.7869	1.4611	8.2761	0	0.6448	0.3701	1.7488	0.0299	1.211	0.643	2.9866	0.163	15.4876	11.3188	39.6101	2.4066	0.0663	0.1666	1.0681	0	0.5013	0.205	1.1305	0.0985	11.0924	3.5393	19.8503	2.8262	0.1443	0.3326	1.6866	0	0.2943	0.4713	2.098	0	0.2081	0.3599	1.971	0	0.9499	1.6109	8.2761	0	0.5383	0.3278	1.539	0.0299	1.0535	0.5687	2.6807	0.163	13.8138	10.5613	39.6101	2.4066	0.0803	0.1847	1.0681	0	0.4742	0.2099	1.1305	0.0985	10.1993	3.38	18.4025	2.8262	0.2514	0.01	216.6062	671.4782	94.1547	44.0329	84.9282	24.088	101.1017	6	103.0325	108.4146	202.0494	24.091	677.7019	1290.0973
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	1e19d927-e4e9-4569-a810-1aca03a2e87f	Oligodendrocyte	Oligodendrocyte	PathAnnotationObject	Polygon	528.93	1192.4	25	18.421	0.9258	6.2772	5.0708	0.4714	1.3343	136.1034	0.4298	2.206	0.5707	1.6353	0.0022	0.2263	0.0161	0.1581	0	0.1581	0.0469	4.7882	0.1184	0.5371	0	0.5371	0.0042	0.4329	0.0412	0.4155	0	0.4155	10.532	1074.2689	3.0448	15.1609	2.1869	12.974	1.9004	193.8372	0.6611	2.8709	0.489	2.3818	4.1134	419.5704	1.3151	7.5831	2.1012	5.4819	0.0013	0.1333	0.0085	0.0731	0	0.0731	0.194	19.7893	0.0987	0.4864	0.0964	0.3901	6.121	624.3409	1.269	10.7822	4.1547	6.6275	80.5	32.2505	0.9726	10.7334	9.5426	0.2752	0.4615	0.6509	2.206	0	0.1827	0.3124	1.4764	0	0.2432	0.3976	2.3392	0	0.0994	0.2507	1.7069	0	5.588	4.4559	15.3248	0.4877	1.1125	0.7527	2.8709	0.1098	4.0418	1.9615	12.155	0.9024	0.0173	0.046	0.3062	0	0.2742	0.1883	1.1811	0.0853	6.4424	2.2484	13.9466	2.0061	0.0586	0.1378	0.689	0	0.266	0.3474	1.4764	0	0.3337	0.4459	2.3392	0	0.1433	0.2917	1.7069	0	3.3062	2.8707	15.3248	0.4877	0.7488	0.456	2.4075	0.1098	4.0088	2.1986	12.155	0.9024	0.0247	0.0537	0.3062	0	0.3112	0.2076	1.1811	0.0853	6.5907	2.5671	13.9466	2.0061	0.3116	20.9993	252.483	583.2208	56.54	66.2441	11.7219	50.0918	0	7	32.5555	30.9954	56.4071	11.7177	396.5114	1097.0343
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	df93d6cf-d454-40c4-9a10-d016c60170d4	Oligodendrocyte	Oligodendrocyte	PathAnnotationObject	Polygon	615.22	1193.2	37	21.7339	0.9843	7.4195	6.261	0.4689	3.159	473.8446	0.7218	4.6942	1.3869	3.3074	0.0919	13.7873	0.3967	3.592	0	3.592	0.022	3.3029	0.081	0.5614	0	0.5614	0.0127	1.9006	0.079	0.8074	0	0.8074	21.4733	3220.9912	2.4642	28.0818	9.0289	19.0529	2.9781	446.7146	0.9009	4.3719	0.6514	3.7206	3.4242	513.6292	0.3662	4.4912	2.1545	2.3367	0	0.0055	0.0004	0.0055	0	0.0055	0.093	13.951	0.0371	0.1945	0.0413	0.1532	7.5786	1136.7913	2.2986	18.1781	5.0365	13.1416	99.25	35.6343	0.9822	11.897	10.5	0.4277	1.315	1.5307	4.6942	0	0.9887	1.9044	9.4086	0	0.1241	0.2405	1.4549	0	0.438	1.3675	8.0732	0	11.4461	8.7067	28.0818	0	1.6294	1.2387	4.3719	0.1624	2.8917	0.8938	4.9626	0.5562	0.0119	0.0244	0.1224	0	0.1354	0.0868	0.4912	0.0413	7.4698	2.8013	19.5668	1.6503	0.1997	0.3713	1.5303	0	1.5312	2.2249	9.4086	0	0.1858	0.2809	1.4549	0	0.6953	1.681	8.0732	0	5.3813	4.4934	19.6617	0	0.8136	0.4511	2.2518	0.1624	2.5696	0.9627	4.9626	0.5562	0.019	0.0287	0.1224	0	0.1611	0.0976	0.4912	0.0432	7.404	3.0682	19.5668	1.6503	0.359	25.7155	306.9591	541.8502	69.5128	25.603	31.7553	20.3248	0.01	6	24.7807	26.8159	31.7638	12.8139	238.7399	402.0981
