Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	b0049368-efb7-49ad-8bcf-5dedefcf15be	Glioma	Glioma	PathAnnotationObject	Polygon	591.24	888.98	30	19.7532	0.9662	6.8399	5.6121	0.5675	11.0472	1369.8502	4.1347	25.5427	3.8705	21.6722	0.1537	19.0614	0.9798	9.0639	0	9.0639	0.0091	1.1249	0.0527	0.5313	0	0.5313	4.614	572.1417	2.1143	10.7978	0	10.7978	3.017	374.1129	0.6531	4.9267	1.8267	3.1001	2.7409	339.8749	0.4888	3.6528	1.3216	2.3312	33.0157	4093.9507	3.2575	39.5862	22.7248	16.8614	0.0539	6.6876	0.127	0.5787	0	0.5787	0.8995	111.533	0.1796	1.3178	0.616	0.7018	22.6696	2811.0269	4.0472	40.3147	17.1874	23.1273	88	33.6206	0.9783	11.3494	9.9557	0.4122	4.2348	5.6567	25.5427	0	2.3251	6.1712	32.4491	0	0.18	0.3118	1.5525	0	4.8335	4.9524	33.0135	0	2.4311	0.9299	4.9267	0	2.1471	0.8303	3.7978	0.2039	25.6034	8.0911	39.5862	5.1975	0.0637	0.1256	0.6163	0	0.8588	0.1959	1.3178	0.2506	20.4907	7.5022	42.6662	4.626	0.5621	1.2104	5.4003	0	3.4957	7.3661	32.4491	0	0.2722	0.3522	1.5525	0	4.9518	5.9469	33.0135	0	2.1153	0.9044	4.5044	0	1.827	0.8003	3.7978	0.2039	21.6072	7.0302	37.84	5.1975	0.069	0.1248	0.6163	0	0.8368	0.2011	1.3066	0.2506	19.316	8.6026	42.6662	4.626	0.3394	0.01	110.7676	515.793	105.9121	134.6309	15.0914	21.9208	52.1848	4	18.7224	14.8328	33.3603	11.8635	158.7271	251.4182
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	908c44b3-7136-4d60-a548-16cb34666537	Glioma	Glioma	PathAnnotationObject	Polygon	734.23	890.77	34.25	23.0068	0.8131	9.4399	4.9755	0.8575	9.581	1341.3433	3.9121	21.1248	2.4435	18.6813	0	0	0	0	0	0	0.0665	9.3119	0.1708	0.9263	0	0.9263	1.6138	225.9384	1.7445	6.7397	0	6.7397	3.6678	513.4987	0.8885	5.3697	1.9401	3.4296	2.2001	308.0093	0.3777	3.1825	1.4005	1.7819	30.7384	4303.3691	5.2123	40.2585	14.9087	25.3498	0.0071	0.9932	0.0232	0.125	0	0.125	0.7739	108.3395	0.1742	1.2187	0.5241	0.6946	19.6948	2757.272	2.0968	25.8147	15.5842	10.2305	93	36.2903	0.8874	13.6722	8.5	0.7954	4.5949	5.079	21.1248	0	0.0658	0.3458	3.9133	0	0.149	0.256	2.1242	0	1.8071	1.7001	6.9357	0	3.0239	1.3433	5.9644	0.7166	1.9857	0.5677	3.3723	0.5731	25.7107	9.8667	41.3502	4.7123	0.0408	0.1178	0.8309	0	0.7997	0.2291	1.3243	0.2111	17.5399	4.2141	25.8147	6.3191	1.6371	2.9179	16.1864	0	0.1048	0.4321	3.9133	0	0.1979	0.2843	2.1242	0	1.9218	1.6663	6.9357	0	2.6419	1.4209	5.9644	0.7166	1.8586	0.6216	3.3723	0.5731	22.7282	10.7371	41.3502	4.7123	0.0608	0.144	0.8309	0	0.8151	0.2552	1.3243	0.2111	16.2616	4.6185	25.3939	6.3191	0.3656	0.01	44.5112	412.1224	48.29	116.3805	87.6297	8.2659	33.4527	7	25.6713	27.7978	34.7956	8.2753	196.3529	553.047
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	aa5a6663-384d-4174-9c8a-6b7350b896ff	Glioma	Glioma	PathAnnotationObject	Polygon	1163.6	889.16	20.5	19.5977	0.6707	8.0847	3.6588	0.9194	2.4618	209.2512	0.7317	3.5469	0.5223	3.0246	0.0011	0.0931	0.0091	0.084	0	0.084	0.0821	6.975	0.192	0.9927	0	0.9927	0.3063	26.0352	0.592	2.6099	0	2.6099	2.1661	184.1201	0.3021	3.145	1.5253	1.6197	1.786	151.8075	0.208	2.3469	1.1554	1.1914	24.8343	2110.9197	3.2987	31.4649	16.848	14.6169	0.28	23.7963	0.2318	0.936	0	0.936	0.7139	60.6784	0.1152	1.0658	0.5182	0.5476	15.022	1276.8739	1.2671	20.092	12.6525	7.4396	73	32.7979	0.8528	12.5885	7.1701	0.8275	0.9507	1.2149	3.5469	0	0.2062	0.7099	3.9966	0	0.0548	0.1511	0.9975	0	0.7167	1.0852	5.2975	0	1.8385	0.5557	3.1857	0.4648	1.6002	0.411	2.8486	0.6058	20.5372	5.9463	31.4649	8.0539	0.217	0.2705	1.3926	0	0.6628	0.1401	1.0658	0.3608	14.2072	3.4709	28.7649	6.7563	0.3332	0.7375	3.0757	0	0.29	0.8286	3.9966	0	0.0437	0.1297	0.9975	0	0.8844	1.1923	5.2975	0	1.7046	0.5801	3.1857	0.4648	1.5243	0.4481	2.8486	0.6058	18.7812	5.8975	31.3626	8.0539	0.1913	0.2813	1.3926	0	0.642	0.1442	1.0387	0.3608	13.8741	3.9948	28.7649	6.7563	0.2682	0	128.6095	184.7742	81.9226	39.5483	87.5946	19.8429	89.9542	5	15.9103	14.9106	27.0097	7.8882	100.4263	199.8458
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	1080096f-b58d-4a80-acd5-e95054cc78cf	TAMM	TAMM	PathAnnotationObject	Polygon	519.91	890.38	29.25	19.8592	0.932	7.2847	5.4513	0.6472	11.13	1346.729	2.4561	15.3834	3.96	11.4234	6.6877	809.2116	3.1172	12.6137	0	12.6137	0.0023	0.2813	0.0171	0.1566	0	0.1566	7.0615	854.4385	1.6601	10.485	2.1585	8.3265	2.0504	248.0943	0.679	3.8932	0.0336	3.8596	1.9304	233.5746	0.5242	3.1521	0.6692	2.4829	11.6413	1408.594	1.9986	19.5807	8.3271	11.2536	0.2489	30.1161	0.2334	1.0624	0	1.0624	0.4841	58.573	0.1089	0.8977	0.2972	0.6005	29.227	3536.47	4.5857	36.6978	18.9578	17.74	86.25	33.4083	0.9711	11.6653	9.9658	0.4885	4.1989	5.3542	15.3834	0	2.916	3.5082	12.6137	0	0.1021	0.2374	1.7106	0	5.8545	2.3828	13.1249	0	1.8975	0.672	4.174	0.0336	1.8429	0.6578	4.7009	0.5806	14.6149	6.3708	40.4978	3.956	0.1484	0.1898	1.0624	0	0.6114	0.162	1.0309	0.2098	21.37	7.1779	36.6978	5.5371	0.5205	1.2496	6.2135	0	0.9143	1.4573	6.8441	0	0.1551	0.2795	1.7106	0	5.2139	2.4614	13.1249	0	1.8164	0.6553	4.174	0.5007	1.7965	0.7154	4.7009	0.5806	16.1929	7.2729	40.4978	3.956	0.0951	0.1349	0.8658	0	0.679	0.144	1.0309	0.2098	17.2002	4.1832	33.7092	5.5371	0.3364	11.6298	134.8026	575.0366	123.2548	187.6716	61.1351	0.01	19.5964	5	17.9286	16.0579	24.1622	11.6353	118.8158	210.8933
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	adc5a87c-b2f2-43ff-b2ec-bbfd90086a5b	Glioma	Glioma	PathAnnotationObject	Polygon	842.4	890.78	39	22.2152	0.9931	7.4749	6.7082	0.3942	4.7135	740.0262	1.9136	13.1806	2.2896	10.891	0.0033	0.5163	0.0273	0.2475	0	0.2475	0.229	35.9582	0.2626	1.1681	0	1.1681	3.1245	490.5407	1.4899	6.3872	0	6.3872	1.7591	276.1851	0.5091	4.1124	0.7578	3.3546	1.669	262.0253	0.343	2.4499	0.7718	1.678	17.6172	2765.9045	2.4762	25.2205	11.5216	13.6989	0.0263	4.1319	0.0723	0.4174	0	0.4174	0.6707	105.2951	0.1201	1.0819	0.4483	0.6336	12.1993	1915.2847	2.566	23.4404	8.192	15.2485	101.25	35.949	0.9845	12.0344	11	0.3192	1.9689	2.517	13.1806	0	0.0069	0.0679	0.9415	0	0.279	0.2959	1.5609	0	2.1538	1.8068	6.7982	0	1.7519	0.5896	4.1124	0.6449	1.4214	0.4563	2.5378	0.4046	15.7899	4.3538	25.9913	6.824	0.0307	0.0749	0.4559	0	0.6929	0.1924	1.3237	0.3519	11.2054	3.2893	23.4404	5.6131	0.2452	0.5502	2.5379	0	0.0092	0.0838	0.9415	0	0.3103	0.3115	1.5609	0	1.5442	1.7218	6.7982	0	1.7473	0.636	4.0079	0.6449	1.266	0.4505	2.5378	0.4046	14.6423	4.862	25.9913	6.824	0.0334	0.0765	0.4559	0	0.7068	0.2255	1.3237	0.3519	10.5813	3.5359	21.7573	5.6131	0.3733	0	145.8318	351.6269	89.3477	178.1614	23.5456	17.0073	95.1642	6	28.3914	28.6164	37.9296	17.015	309.6609	564.8046
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	5b0ed3c4-3f54-4cc8-b7ed-422be9036cea	Glioma	Glioma	PathAnnotationObject	Polygon	1403.7	890.28	29.5	19.7401	0.9513	6.6382	5.6597	0.5342	4.9369	592.4301	1.8465	11.0965	2.1217	8.9748	0	0	0	0	0	0	0.0614	7.3661	0.1473	0.6836	0	0.6836	3.7029	444.3448	2.5607	10.9403	0	10.9403	2.545	305.3955	0.5823	4.1695	1.4172	2.7523	1.9538	234.4595	0.4308	2.8948	0.8716	2.0231	24.1186	2894.229	4.0523	33.6177	13.5524	20.0653	0.0955	11.4545	0.1545	0.7739	0	0.7739	0.8315	99.7776	0.14	1.1874	0.5522	0.6352	16.9159	2029.9108	3.0163	28.1168	11.3531	16.7636	87.75	33.3653	0.9905	11.1436	10	0.4051	1.8644	2.5184	11.0965	0	0.0167	0.1381	2.1325	0	0.1402	0.264	1.5808	0	3.2536	2.2969	10.9403	0	2.2953	0.7175	4.8262	0.8901	1.8	0.4324	2.9738	0.6801	22.0203	5.4537	33.6177	10.6015	0.1015	0.1438	0.7739	0	0.8908	0.1799	1.4028	0.511	16.0567	3.9501	32.7686	9.6044	0.2682	0.6351	3.2075	0	0.0254	0.1697	2.1325	0	0.1811	0.2999	1.5808	0	3.0202	2.1157	9.7605	0	2.1656	0.7473	4.8262	0.8901	1.7201	0.4119	2.9738	0.6801	20.9302	5.7684	33.1605	10.6015	0.1047	0.1382	0.6325	0	0.9216	0.1905	1.4028	0.511	15.6103	4.2955	32.7686	9.6044	0.342	0	96.9357	237.9221	99.17	134.8438	167.9788	19.9753	240.2598	6	21.5184	22.1202	30.7802	13.234	179.3775	399.7708
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	474fa996-c9a1-4664-8219-d9fbbc7fcf65	Glioma	Glioma	PathAnnotationObject	Polygon	679.61	892.35	40.5	23.1453	0.95	7.8997	6.909	0.4305	6.8447	1143.0634	2.6577	14.6036	2.008	12.5956	0	0	0	0	0	0	0.0728	12.1637	0.1686	0.8285	0	0.8285	2.9146	486.7353	1.6491	6.8132	0	6.8132	2.8945	483.3732	0.6319	4.5093	1.8048	2.7045	2.0971	350.209	0.3989	3.0261	1.2569	1.7692	26.8018	4475.9087	2.0707	32.6337	23.4567	9.1771	0.0438	7.3091	0.0861	0.4198	0	0.4198	0.7688	128.3968	0.1649	1.1488	0.496	0.6529	17.3008	2889.2402	1.7165	23.4861	13.7588	9.7274	98.5	35.8671	0.9622	12.0921	10.3709	0.4421	3.1674	3.6797	14.6036	0	0.2969	1.0109	8.0934	0	0.2915	0.331	1.3602	0	2.0151	1.6408	6.8132	0	2.8564	0.627	4.5093	1.4276	1.8685	0.4167	3.0261	0.9607	24.9098	3.6669	32.6337	12.4634	0.0461	0.083	0.4325	0	0.9134	0.2204	1.5228	0.496	17.0519	2.2355	23.4861	10.5137	0.4621	1.0068	5.7188	0	0.5154	1.2899	8.0934	0	0.4523	0.3292	1.3602	0	1.3533	1.283	5.2053	0	2.8283	0.6233	4.4214	1.4276	1.7004	0.3436	2.9244	0.9607	23.5178	3.9548	29.7889	12.4634	0.0479	0.0809	0.4325	0	1.0198	0.1942	1.5228	0.6004	16.8688	2.5389	23.1776	10.5137	0.4192	0	34.1736	450.4572	31.3423	100.2271	54.8307	33.2422	27.7166	5	29.0949	28.4029	47.2987	9.0133	374.4691	783.8657
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	d21ae90a-142e-4909-a996-8d26c0bdfb87	Glioma	Glioma	PathAnnotationObject	Polygon	706.49	891.81	33	25.1092	0.6577	8.9641	5.4763	0.7902	6.4551	864.9771	3.1678	18.9735	2.249	16.7245	0	0	0	0	0	0	0.1553	20.8165	0.2391	1.0999	0	1.0999	5.0934	682.5181	2.3481	9.7695	0	9.7695	2.37	317.5791	0.7368	4.7449	0.923	3.8219	2.4408	327.0684	0.6453	3.5497	1.0355	2.5142	25.1353	3368.1301	6.8062	35.7634	7.8364	27.9271	0.0138	1.8544	0.037	0.225	0	0.225	0.7753	103.8846	0.1773	1.1822	0.3505	0.8317	16.7812	2248.6865	4.1651	26.5899	8.2651	18.3249	90.25	37.3296	0.8139	13.3516	9.2401	0.772	2.781	3.5431	18.9735	0	0.0178	0.0875	1.1694	0	0.2622	0.3396	1.9671	0	3.1123	2.7713	9.7695	0	2.1658	0.913	5.2898	0.4587	1.844	0.8817	3.5497	0.1005	20.5163	9.1757	36.3001	3.7158	0.053	0.1235	0.9414	0	0.7746	0.2615	1.4426	0.2138	14.3252	5.5757	31.1758	4.4611	0.6589	1.3057	5.9896	0	0.0281	0.1086	1.1694	0	0.324	0.3727	1.9671	0	1.968	2.317	8.6473	0	2.0478	0.9831	5.2898	0.4587	1.4994	0.814	3.3508	0.1005	17.8484	9.3186	36.3001	3.7158	0.0756	0.1481	0.9414	0	0.7741	0.2999	1.4426	0.2138	12.9067	5.7978	31.1758	4.4611	0.3569	0	28.6904	431.2123	30.0158	104.9399	67.4714	20.25	13.9283	6	18.3088	19.1311	27.7978	7.7158	127.8168	223.6018
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	d9fb16f0-46d4-4c9f-bd47-3d91543f8690	TAMM	TAMM	PathAnnotationObject	Polygon	743.04	891.73	31.75	20.2533	0.9727	7.0137	6.0131	0.4112	9.4979	1234.7305	2.4955	15.773	4.061	11.712	11.2753	1465.7885	3.0495	16.9631	3.4785	13.4846	0.0078	1.0156	0.0283	0.2	0	0.2	2.9029	377.3706	1.5017	7.586	0.3821	7.2039	1.7616	229.0089	0.4409	2.612	0.5512	2.0608	0.8017	104.2214	0.2759	1.5377	0.2678	1.2699	11.1492	1449.3956	1.5635	17.4136	8.0464	9.3672	0.0576	7.4928	0.0693	0.3058	0	0.3058	0.6619	86.0412	0.0621	0.7766	0.4386	0.338	25.1085	3264.1069	2.7636	32.6896	17.4896	15.2	85.25	33.1874	0.9727	11.3947	9.5	0.5206	3.9811	4.6712	15.773	0	6.0467	5.0571	17.4583	0	0.0776	0.135	0.7049	0	2.069	1.5742	7.586	0	1.6294	0.4789	2.6584	0.5512	0.8991	0.366	2.5883	0.2504	11.07	3.0148	21.2364	4.1355	0.0767	0.1021	0.4946	0	0.6025	0.1346	0.9048	0.2291	18.6158	6.6186	32.6896	5.7369	0.6297	1.227	6.0653	0	2.8704	2.9544	17.4583	0	0.12	0.1552	0.7049	0	1.5625	1.3938	6.2969	0	1.549	0.4842	2.6584	0.5819	0.9582	0.4004	2.5883	0.2504	11.0219	3.6263	21.2364	4.1355	0.0883	0.1163	0.4946	0	0.5665	0.1529	0.9048	0.2291	14.6716	4.9555	26.7378	5.7369	0.3671	8.2759	51.7957	407.571	55.796	119.8032	93.6641	0	40.6874	4	19.3568	18.5398	32.0722	8.2753	120.1879	167.9838
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	cb8c8750-2d6d-4698-a3fe-d619831aef4f	Glioma	Glioma	PathAnnotationObject	Polygon	871.22	893.68	48	26.6882	0.8469	10.678	6.1441	0.8119	7.6317	1495.8147	1.8767	11.2432	1.8942	9.349	0	0	0	0	0	0	0.4932	96.6665	0.455	2.15	0	2.15	4.4918	880.3881	2.7588	9.533	0	9.533	3.1431	616.0482	0.7556	5.2756	1.9602	3.3153	2.8398	556.6061	0.6497	4.5189	1.5321	2.9868	27.9448	5477.1763	4.1247	39.8105	21.0377	18.7727	0.203	39.7844	0.2682	1.1896	0	1.1896	0.5386	105.5714	0.1183	0.908	0.3278	0.5802	16.2909	3193.0171	1.4528	21.0488	13.1122	7.9366	121.5	40.5972	0.9264	15.1011	10.4322	0.7279	3.3004	3.7995	11.2432	0	0	0	0	0	0.4435	0.4096	2.15	0	2.0831	2.7065	9.533	0	2.6845	0.814	5.2756	0.7928	2.1235	0.8776	4.5189	0.1697	24.6453	6.6816	42.8721	7.4976	0.1852	0.2934	2.0941	0	0.6368	0.1434	1.0267	0.3278	14.095	3.1979	21.0488	5.026	0.4128	0.9125	4.2862	0	0	0	0	0	0.4103	0.3735	1.8407	0	0.4774	0.8316	4.2243	0	2.3787	0.701	4.529	0.7928	1.646	0.6577	2.9674	0.1697	22.4456	7.1447	42.8721	7.4976	0.1733	0.309	2.0941	0	0.7023	0.1193	1.0267	0.3378	12.6311	3.2074	20.7154	5.026	0.3914	0	174.7127	342.2325	101.2266	164.5167	28.9565	15.9423	85.2957	5	18.3642	16.474	24.9096	14.0095	136.9253	193.4871
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	6045023e-dc37-491e-b178-63c22af3bced	Glioma	Glioma	PathAnnotationObject	Polygon	1389.8	893.44	43.25	24.0454	0.94	7.9684	7	0.3228	6.917	1224.3098	2.2835	14.2979	2.7745	11.5234	0	0	0	0	0	0	0.0039	0.6985	0.0247	0.1995	0	0.1995	4.286	758.6251	2.5372	8.3791	0	8.3791	2.9106	515.1766	0.6238	4.8884	1.9186	2.9697	2.6113	462.2064	0.5799	3.7487	1.3814	2.3673	28.4153	5029.5093	2.545	34.4275	22.0928	12.3347	0.1054	18.6551	0.1369	0.5756	0	0.5756	0.9316	164.8982	0.1623	1.3996	0.6375	0.7621	17.3774	3075.7993	1.8356	26.661	14.0032	12.6578	110	37.685	0.9733	12.5244	11	0.3735	3.0505	3.5472	14.2979	0	0.1183	0.681	5.7772	0	0.1462	0.2653	2.1866	0	3.025	2.4804	8.3791	0	2.6535	0.8306	4.8884	0.454	2.1869	0.6038	3.7487	0.6368	25.2128	5.4522	34.6305	9.2824	0.1146	0.15	0.9604	0	0.9693	0.1863	1.4813	0.4959	16.2789	3.3035	28.8779	8.3651	0.4679	0.908	4.2815	0	0.1973	0.8712	5.7772	0	0.2412	0.3075	2.1866	0	2.1827	2.0511	7.5697	0	2.4817	0.9051	4.6831	0.454	1.9035	0.4281	3.0494	0.6368	23.0738	5.8198	34.6305	9.2824	0.1207	0.1581	0.9604	0	0.9944	0.1971	1.4813	0.4959	15.5451	3.8254	28.8779	8.3651	0.3869	0	107.1858	230.858	89.8413	121.0772	156.6538	16.571	238.2722	6	22.6382	19.9775	36.0636	14.2901	207.3315	294.4493
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	ec9c0ad8-7fd1-4217-a37d-6ddc3a15ac66	TAMM	TAMM	PathAnnotationObject	Polygon	533.85	891.55	12.75	12.7629	0.9836	4.2173	3.777	0.3445	4.1845	225.9618	1.2673	6.2849	1.5343	4.7506	2.7415	148.0436	1.1229	4.4004	0.5368	3.8635	0.0047	0.2519	0.0194	0.1288	0	0.1288	3.6823	198.846	1.1859	6.3198	1.9825	4.3373	1.5914	85.938	0.4185	2.9732	0.6442	2.329	1.1014	59.4771	0.3201	2.0425	0.6467	1.3957	7.0261	379.4109	1.1453	9.4853	5.5323	3.953	0.1109	5.9876	0.1201	0.4104	0	0.4104	0.4433	23.9384	0.1145	0.7546	0.2629	0.4917	14.6261	789.8098	1.8626	18.9853	11.126	7.8592	37.5	23.1554	0.8789	8.284	6.5312	0.5748	1.8861	2.0422	6.2849	0	1.4694	1.323	4.4004	0	0.0422	0.0819	0.4026	0	3.444	1.548	7.8615	0.4921	1.4687	0.5489	4.3254	0.6335	1.1719	0.4484	2.9123	0.5265	7.5753	1.7567	14.8071	4.8654	0.0723	0.0911	0.4104	0	0.4624	0.1121	0.7772	0.2629	12.2957	3.1161	18.9853	6.0483	0.6693	1.1126	4.3308	0	0.7959	0.8374	3.8993	0	0.0621	0.0946	0.4026	0	3.3177	1.7009	7.8615	0.4921	1.4037	0.5985	4.3254	0.6335	1.2093	0.5008	2.9123	0.5265	7.8661	1.9496	14.8071	4.8654	0.0518	0.0628	0.3536	0	0.4726	0.1101	0.7772	0.3036	11.062	2.9395	17.5337	6.0483	0.3315	7.3866	140.7401	564.1249	129.4531	174.8955	46.8158	0	5.3274	6	14.8976	14.5203	26.011	5.3249	86.4459	188.8912
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	aa243807-1565-4f2c-bbf7-49c0d5de3905	Glioma	Glioma	PathAnnotationObject	Polygon	909.41	893.75	36.5	21.6732	0.9765	7.8104	6	0.6247	10.1347	1489.8062	3.5499	20.6531	4.0331	16.62	0	0	0	0	0	0	0.145	21.321	0.3946	2.1197	0	2.1197	0.7341	107.9151	1.6139	7.6635	0	7.6635	3.8914	572.0303	0.8058	5.2857	1.8487	3.437	1.9991	293.8716	0.4393	3.9483	1.1126	2.8357	31.8777	4686.0273	3.0747	38.4555	23.1013	15.3542	0.0142	2.0866	0.0488	0.3202	0	0.3202	0.7974	117.2136	0.1456	1.054	0.5402	0.5138	18.2903	2688.6692	1.81	23.2751	13.7012	9.574	97.5	35.3337	0.9814	12.2183	10	0.5056	4.087	5.238	20.6531	0	0.0008	0.0103	0.1691	0	0.3398	0.4884	2.1197	0	0.8546	1.3781	7.6635	0	2.7883	1.1463	5.2857	0.6298	1.6462	0.5545	3.9483	0.1918	23.7509	7.8521	38.4555	6.7489	0.0473	0.1253	0.7945	0	0.7696	0.1479	1.054	0.3039	14.4847	3.7124	23.2751	6.7304	0.4435	1.0031	5.2702	0	0.0014	0.0131	0.1691	0	0.4572	0.5025	2.0175	0	0.9272	1.212	4.9841	0	2.1237	0.7344	4.6681	0.6298	1.4335	0.5068	3.1754	0.1918	18.8547	5.4082	32.492	6.7489	0.0673	0.1507	0.7945	0	0.7529	0.1471	1.046	0.3039	12.192	2.4723	18.5081	6.7304	0.3632	0	139.8138	329.4704	122.8388	132.6225	41.9895	17.7201	90.318	7	26.522	23.7791	35.0607	17.7227	230.2417	388.5393
