Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	8c3c9900-e730-4fd9-bc8a-c3d69761cf7b	Glioma	Glioma	PathAnnotationObject	Polygon	1195	915.42	38	22.9991	0.9028	8.4281	6.364	0.6212	8.8954	1396.5719	2.5662	13.4209	3.4403	9.9805	0	0	0	0	0	0	0.1374	21.5714	0.1824	0.7348	0	0.7348	8.5363	1340.1937	2.6363	14.8332	1.8038	13.0294	1.3744	215.7764	0.2989	2.5321	0.6124	1.9197	3.7244	584.7342	0.8042	5.8434	2.2073	3.6361	16.2033	2543.9165	2.1273	20.5813	9.8719	10.7094	0.2338	36.6997	0.2049	0.9564	0	0.9564	1.1438	179.5808	0.192	1.573	0.7987	0.7742	15.5102	2435.1047	1.6933	18.969	10.8561	8.1129	104.75	36.9878	0.9622	12.8201	10.6066	0.5302	3.6507	4.4117	13.4209	0	0.0004	0.004	0.0558	0	0.3487	0.3057	1.27	0	5.227	3.447	14.8332	0.1213	1.37	0.3501	2.6554	0.5014	2.8146	1.1657	5.8434	0.4777	13.3385	3.8356	20.5813	3.5629	0.2227	0.1918	0.9564	0	1.0095	0.2736	1.573	0.2933	12.0137	3.7048	18.969	4.7473	0.5435	1.0475	4.8743	0	0.0006	0.0051	0.0558	0	0.4738	0.2951	1.27	0	3.2665	2.1143	7.7935	0.1213	1.3674	0.3777	2.6554	0.5014	2.2756	1.0005	4.8836	0.4777	11.6413	3.6076	19.8135	3.5629	0.2161	0.1838	0.9553	0	0.9299	0.2838	1.5432	0.2933	9.9421	2.9353	17.379	4.7473	0.3631	0	244.6857	34.4694	239.6442	61.0305	29.34	41.0429	20.8582	7	30.0629	29.34	39.954	20.8598	336.4514	753.2179
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	6b6910f8-faa2-43a6-8fdf-8c5830a1189b	Glioma	Glioma	PathAnnotationObject	Polygon	786.25	915.71	24.25	18.1327	0.9268	6.8023	4.6423	0.6765	4.7088	470.8775	1.3073	7.1372	2.0156	5.1216	0	0	0	0	0	0	0.2465	24.654	0.2466	1.0444	0	1.0444	4.5255	452.5511	1.5513	8.0629	1.1091	6.9539	1.642	164.1992	0.3409	2.7831	0.9454	1.8378	2.609	260.8975	0.4891	4.2023	1.5614	2.6409	15.1271	1512.71	1.373	17.6672	11.3357	6.3315	0.0838	8.3815	0.1257	0.5545	0	0.5545	0.7412	74.1194	0.0642	0.9168	0.5856	0.3311	11.2406	1124.0637	1.0368	13.5406	8.9665	4.5741	79	32.0285	0.9678	11.1215	8.9747	0.5647	1.6383	2.2491	7.1372	0	0	0	0	0	0.4889	0.326	1.3515	0	3.8196	1.9821	8.7954	0	1.5884	0.3846	2.7831	0.7896	2.237	0.6768	4.2023	0.6528	13.164	3.2852	20.8612	5.063	0.1076	0.1581	0.8029	0	0.6656	0.131	0.9917	0.3749	9.8897	2.2424	14.6545	4.7145	0.2298	0.5215	2.3366	0	0	0	0	0	0.6001	0.2967	1.3515	0	3.4958	2.0752	8.7954	0	1.5638	0.4014	2.6594	0.7896	2.0663	0.6834	3.5663	0.6528	12.2636	3.5094	20.8612	5.063	0.1185	0.1701	0.8029	0	0.631	0.1391	0.9917	0.3749	9.27	2.3725	14.6545	4.7145	0.2959	0.0141	205.6113	9.4497	215.3885	80.8255	19.5156	39.237	223.3606	4	16.5729	14.1344	28.5688	9.4539	124.7068	206.6115
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	01be1e00-66f7-44bd-9ab4-ddb05bf4c009	Glioma	Glioma	PathAnnotationObject	Polygon	1167.7	917.87	74.75	32.404	0.8946	11.1096	9.0846	0.6105	9.3295	2808.1694	2.7689	20.0996	3.4796	16.62	0	0	0	0	0	0	0.0185	5.5676	0.0747	0.6743	0	0.6743	4.2138	1268.3447	2.0348	13.4169	0	13.4169	1.82	547.8254	0.5696	3.728	0.8596	2.8684	2.3018	692.8383	0.4041	3.6912	1.5007	2.1906	22.129	6660.8325	2.2816	30.1759	14.6493	15.5266	0.4793	144.281	0.2725	1.3309	0	1.3309	0.5378	161.8688	0.1481	1.1528	0.3609	0.792	13.4601	4051.5032	1.2227	19.3191	10.1493	9.1698	145.75	44.1511	0.9396	15.4964	11.9078	0.6713	5.2305	4.825	20.0996	0	0.0181	0.1724	2.3139	0	0.162	0.2955	1.8766	0	5.8709	5.0114	29.8586	0	1.6699	0.6235	5.4213	0.2782	2.4096	0.676	4.4095	0.8102	19.0252	6.0169	32.0922	4.7865	0.4358	0.2992	1.8116	0	0.6621	0.2024	1.419	0.3609	12.7916	2.5606	20.2393	5.7119	0.8708	1.7225	8.3086	0	0.0374	0.2463	2.3139	0	0.3147	0.3594	1.8766	0	7.6334	6.4395	29.8586	0.2909	1.5102	0.6393	5.4213	0.2782	2.5242	0.8634	4.4095	0.8102	15.724	6.9345	32.0922	4.7865	0.3894	0.3192	1.8116	0	0.7944	0.1652	1.419	0.4066	12.0805	3.3137	20.2393	5.7119	0.5091	0	220.2698	38.3078	234.0328	65.1007	17.4035	30.0492	23.4789	4	20.0602	20.444	27.6254	11.7275	172.8414	238.5139
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	25fd4546-299b-4d89-8ea0-caa4c6376b66	Astrocyte	Astrocyte	PathAnnotationObject	Polygon	513.54	917.19	50.25	25.4401	0.9757	8.5454	7.5874	0.4629	7.0498	1445.2141	2.2339	14.5378	2.847	11.6908	0.0245	5.016	0.1555	1.5632	0	1.5632	0.242	49.6093	0.2625	1.2553	0	1.2553	7.082	1451.7998	1.2673	9.8487	4.1655	5.6833	1.5941	326.7884	0.3063	2.642	0.9189	1.723	2.9004	594.5736	0.4725	4.8275	1.6272	3.2003	15.13	3101.6484	1.0815	19.6361	12.5423	7.0938	0.2007	41.1335	0.1813	0.7709	0	0.7709	1.0327	211.6941	0.1576	1.4795	0.7547	0.7249	13.9278	2855.1929	2.4136	23.1584	11.0775	12.0809	121	39.3024	0.9844	13.0403	11.9458	0.3519	3.231	3.6344	14.5378	0	0.1031	0.3929	3.0437	0	0.465	0.3771	1.5078	0	6.3325	2.5912	18.5654	0.3185	1.6835	0.3988	2.8741	0.5016	2.8121	0.9194	5.6642	0.6152	14.0111	2.5815	19.6361	5.742	0.1556	0.1648	0.7709	0	0.9181	0.2397	1.4795	0.3096	13.2089	3.685	23.9133	5.2216	0.445	0.8819	4.5393	0	0.1604	0.4918	3.0437	0	0.6277	0.365	1.5078	0	5.7858	3.1224	18.5654	0.3185	1.7488	0.4439	2.8741	0.5016	2.7478	1.1365	5.6642	0.6152	13.1948	3.0176	19.1991	5.742	0.1227	0.1432	0.7506	0	0.8346	0.2546	1.3553	0.3096	12.6845	4.3153	23.9133	5.2216	0.4135	15.671	144.6931	101.8305	135.8519	0	39.7601	22.7403	37.3563	7	22.5937	23.1936	30.4164	15.6715	185.6406	328.3809
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	01da18f3-797e-46de-a7bd-473f95740cec	Glioma	Glioma	PathAnnotationObject	Polygon	1311.6	916.54	18.25	17.1742	0.7775	6.9798	3.6508	0.849	2.3875	183.8392	0.7833	4.7186	0.679	4.0396	0	0	0	0	0	0	0.2028	15.6193	0.2004	0.7761	0	0.7761	3.7064	285.3898	2.3455	7.9048	0	7.9048	2.3001	177.1049	0.6026	4.7192	1.5359	3.1833	2.1373	164.5756	0.7045	3.4035	0.8474	2.5561	21.1689	1630.004	5.4136	39.4665	12.5499	26.9166	0.4224	32.5224	0.3173	1.4136	0	1.4136	1.0165	78.2722	0.182	1.3667	0.6088	0.7579	14.6267	1126.2562	2.8756	22.8817	10.174	12.7077	68.5	30.952	0.8985	11.5283	7.6433	0.7511	0.7264	1.1337	4.7186	0	0.0623	0.2215	1.2818	0	0.2266	0.238	0.9698	0	4.7127	2.9011	16.1727	0	2.0088	0.8485	5.191	0.3722	2.0389	0.8529	3.7745	0.1766	17.3948	8.2754	40.8906	1.3133	0.32	0.2804	1.4136	0	0.9342	0.3146	1.5298	0.1401	13.7183	5.0002	28.0572	2.688	0.0836	0.2473	1.8362	0	0.0864	0.2571	1.2818	0	0.2358	0.2509	0.9698	0	5.1021	3.0053	16.1727	0	1.896	0.9026	5.191	0.3722	2.0008	0.9026	3.7745	0.1766	15.9345	8.7283	40.8906	1.3133	0.2803	0.2547	1.1096	0	0.9024	0.348	1.5298	0.1401	13.3668	5.5772	28.0572	2.688	0.2648	0	321.2752	127.3085	293.4492	81.4364	33.9274	8.2718	103.2529	5	16.03	18.3864	19.3953	8.2743	87.6935	141.6726
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	8fe7a3d4-120d-4f7b-a94f-53efb1d2010a	TAMM	TAMM	PathAnnotationObject	Polygon	490.17	917.08	25.25	19.9879	0.7942	6.6758	5.1056	0.6767	3.5309	374.278	1.0514	6.0717	1.2482	4.8236	12.5794	1333.418	3.4505	21.8805	4.1764	17.7041	0.0069	0.7338	0.0713	0.7338	0	0.7338	8.491	900.0416	2.0556	14.8277	4.9231	9.9046	0.9097	96.4333	0.6649	2.089	0	2.089	1.459	154.6554	0.282	2.3673	0.9711	1.3962	9.5624	1013.6161	1.4514	15.7694	7.7431	8.0263	0.266	28.1957	0.1639	0.7248	0	0.7248	0.716	75.9012	0.0842	1.0351	0.6013	0.4338	31.0806	3294.5459	4.1675	47.0266	24.3725	22.6541	72.5	31.2915	0.9305	11.1491	8.5842	0.6327	1.5439	1.7628	6.0717	0	10.2617	5.5804	23.8976	0	0.0664	0.1959	1.0349	0	9.4143	3.4797	19.2712	4.0038	0.8171	0.6555	2.3232	0	1.6088	0.3744	2.8698	0.9711	9.585	1.8481	15.7694	5.558	0.2264	0.1617	0.7248	0	0.7692	0.1191	1.1687	0.5347	27.2837	8.4095	47.3552	10.6241	0.4054	0.8302	4.1459	0	8.9337	6.1171	23.8976	0	0.1005	0.2332	1.0349	0	9.9434	3.9875	19.2712	4.0038	0.7641	0.6459	2.3232	0	1.6946	0.3939	2.8698	1.0812	9.5979	2.0446	15.6472	5.558	0.2036	0.1564	0.714	0	0.7997	0.1255	1.1687	0.5347	25.1082	9.4067	47.3552	10.6241	0.3608	7.2721	146.7235	79.4033	140.5532	19.7951	31.8166	0	54.8756	5	21.3958	19.7961	31.8124	7.2698	212.7893	396.0635
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	76cb7c19-75ec-49cf-a910-2d15c11e3b27	Glioma	Glioma	PathAnnotationObject	Polygon	626.58	918.88	72.25	30.8702	0.9527	10.5438	8.5535	0.5467	8.9277	2606.875	2.1366	13.6816	3.7964	9.8852	0	0	0	0	0	0	0.0768	22.4302	0.2015	1.0907	0	1.0907	1.2785	373.3107	1.8194	7.9978	0	7.9978	3.0683	895.9567	0.656	4.4061	1.2327	3.1734	1.7523	511.6725	0.38	3.0771	1.0916	1.9854	24.5409	7165.9331	2.373	32.2433	17.5764	14.6669	0.326	95.1872	0.2601	1.4491	0	1.4491	0.5417	158.1846	0.1261	0.9477	0.3754	0.5722	13.9506	4073.5823	1.2852	16.784	9.2472	7.5369	153.75	44.5649	0.9728	14.9411	13.0104	0.4396	4.4934	4.5189	13.6816	0	0	0	0	0	0.3576	0.4672	2.7095	0	2.9208	2.7149	10.4805	0	2.4757	0.9508	5.5975	0.9152	2.004	0.6217	4.728	0.5272	20.8957	6.9097	36.6805	6.7727	0.3448	0.3561	2.1038	0	0.6618	0.177	1.2368	0.3754	12.3302	2.735	18.1356	5.7566	0.5215	1.0908	5.3356	0	0	0	0	0	0.6091	0.4938	2.7095	0	4.3918	2.5367	10.4805	0	1.9449	0.856	5.5975	0.9152	2.2295	0.7046	4.728	0.5272	17.6306	7.9351	36.6805	6.7727	0.3616	0.4237	2.1038	0	0.7694	0.1436	1.2368	0.4529	10.8788	2.8723	18.1356	5.7566	0.4668	0	146.5793	151.863	136.4575	17.9033	12.4647	57.0364	92.9361	5	17.041	17.9082	20.3463	12.4586	112.6489	165.2206
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	2db57bad-1889-4e42-8795-f9f7c640f71c	Glioma	Glioma	PathAnnotationObject	Polygon	814.83	918.58	55.25	27.7185	0.9037	9.4721	7.7307	0.5721	8.4394	1865.098	2.0345	14.2599	3.4971	10.7629	0.0005	0.1039	0.007	0.1039	0	0.1039	0.1349	29.8139	0.1991	0.857	0	0.857	2.068	457.0292	1.2156	5.135	0	5.135	1.5318	338.5322	0.4858	2.8408	0.6961	2.1447	1.5029	332.1452	0.3556	2.5665	0.7288	1.8377	14.644	3236.3218	2.0632	19.2804	9.2774	10.0029	0.1016	22.4506	0.1366	0.6591	0	0.6591	0.4614	101.9618	0.1283	0.7675	0.2947	0.4728	10.3799	2293.9583	1.3365	15.9962	7.5289	8.4672	119.75	40.5173	0.9167	13.6819	10.9732	0.5827	4.4996	4.1878	14.2599	0	0.0532	0.295	3.6673	0	0.3044	0.3133	1.4521	0	1.9139	1.2574	5.7169	0	1.4775	0.4216	2.8408	0.3844	1.644	0.6494	5.27	0.4984	12.5945	3.2954	19.2804	5.1903	0.1225	0.1594	1.0796	0	0.5406	0.143	0.9541	0.2947	9.6676	1.9899	16.4067	4.9516	1.1508	2.1175	8.7755	0	0.098	0.396	3.6673	0	0.4484	0.3208	1.4521	0	1.7828	1.2796	5.7169	0	1.4313	0.3525	2.2763	0.3844	1.7639	0.8017	5.27	0.4984	10.8524	3.1431	18.2489	5.1903	0.1403	0.1749	1.0796	0	0.608	0.1184	0.9541	0.3642	9.0622	2.2406	16.4067	4.9516	0.4542	0	207.4311	36.3545	232.9373	70.68	16.5968	55.634	196.5194	7	24.8746	27.5406	33.1212	8.2501	218.4903	387.6876
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	8f30ef5b-a140-4c5b-958b-bbe4afd44d92	Glioma	Glioma	PathAnnotationObject	Polygon	1110.1	918.27	70.5	32.5715	0.8351	12.3689	7.5613	0.81	6.6971	1908.6855	1.5779	9.8011	2.791	7.0101	0	0	0	0	0	0	0.0582	16.5797	0.1077	0.5618	0	0.5618	7.1037	2024.5582	2.3342	12.2977	1.7889	10.5087	1.4531	414.1395	0.3742	2.8675	0.5743	2.2932	2.6179	746.0965	0.5054	3.9374	1.2485	2.6889	14.8836	4241.8228	2.4213	21.5934	9.8236	11.7697	0.6728	191.7511	0.314	1.5854	0.0293	1.5561	0.5637	160.6452	0.1126	0.8827	0.3574	0.5253	12.3737	3526.4915	1.6435	16.2272	9.0022	7.225	135	44.4412	0.859	16.7968	9.9064	0.8142	3.9067	3.3393	9.8011	0	0.0028	0.021	0.3081	0	0.1501	0.2028	1.4169	0	6.1254	2.725	12.2977	0.0208	1.339	0.3985	2.8675	0.4958	2.5119	0.7489	4.9919	0.4484	14.2583	4.0749	26.346	3.421	0.5319	0.3247	1.5854	0	0.6461	0.1708	1.1458	0.2478	11.5421	2.3221	16.2272	4.3997	0.788	1.542	7.8941	0	0.006	0.0303	0.3081	0	0.2528	0.233	1.4169	0	5.0321	2.7187	10.5301	0.0208	1.2115	0.3866	2.4539	0.4958	2.3933	0.9369	4.9919	0.4484	13.5595	5.2681	26.346	3.421	0.3744	0.2574	1.2841	0	0.7383	0.1777	1.1458	0.2478	10.6127	2.6038	16.1061	4.3997	0.5221	0	174.1405	32.8749	204.6237	98.5362	33.8564	42.7772	57.2301	6	25.6681	27.2965	36.5082	7.7865	262.4073	412.9277
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	4ff57bb2-433d-4e6c-bf07-5788e42386d8	Glioma	Glioma	PathAnnotationObject	Polygon	708.87	919.74	62.25	28.8465	0.9401	10.3676	8.0314	0.6296	10.3411	2605.9558	2.2903	17.4978	3.9432	13.5546	0	0	0	0	0	0	0.2965	74.7275	0.51	2.1066	0	2.1066	2.033	512.3245	1.9375	8.5282	0	8.5282	2.1736	547.746	0.8718	5.4457	0.6466	4.7991	1.5182	382.5762	0.3579	2.6473	0.8305	1.8168	19.8404	4999.7881	2.5021	28.1607	14.1892	13.9714	0.2399	60.4622	0.3359	1.9513	0	1.9513	0.5599	141.1025	0.1355	1.0284	0.3472	0.6812	12.6301	3182.7788	1.4297	16.8045	9.4614	7.3431	124.5	41.5035	0.9083	14.775	10.9827	0.7008	5.8601	5.1562	17.4978	0	0.0163	0.1339	1.8185	0	0.4664	0.5584	2.6443	0	2.9292	2.3511	10.3376	0	2.0874	0.9698	5.4457	0.4658	1.6227	0.4386	3.1783	0.6232	17.9192	5.1201	30.2859	5.8981	0.2581	0.3075	1.9513	0	0.6337	0.1635	1.0591	0.279	11.8956	1.9263	17.4533	5.6945	1.2884	2.6295	16.2041	0	0.0329	0.189	1.8185	0	0.6397	0.5532	2.6443	0	3.8435	2.387	10.3376	0	1.9994	1.055	5.3398	0.4658	1.7294	0.4859	3.1783	0.6232	15.9591	6.2485	30.2859	5.8981	0.2767	0.2749	1.2151	0	0.7089	0.1553	1.0591	0.279	11.1463	2.076	17.4533	5.6945	0.4969	0	160.7512	69.2795	160.9975	42.9197	9.0189	30.2813	173.5121	4	14.1606	14.6794	18.2648	9.019	87.9621	102.966
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	7e979e59-16de-47d2-b855-88d1fb88e569	TAMM	TAMM	PathAnnotationObject	Polygon	979.87	919.08	29.75	21.2228	0.83	7.511	5.4274	0.7224	3.3152	404.4583	1.2643	7.7141	1.1658	6.5483	18.2824	2230.4561	3.4935	27.8517	9.4819	18.3698	0	0	0	0	0	0	10.1505	1238.3649	2.445	17.2681	5.9433	11.3247	0.0133	1.6191	0.0809	0.7221	0	0.7221	1.5635	190.7526	0.3717	2.8248	0.9112	1.9136	6.0545	738.6483	0.8533	8.7037	4.5498	4.1539	0.3995	48.745	0.2258	0.9051	0	0.9051	0.4237	51.6908	0.0676	0.632	0.3083	0.3237	28.1704	3436.7856	4.3214	40.6418	19.6955	20.9463	91.75	34.9207	0.9455	12.095	9.807	0.5972	1.1936	1.6874	7.7141	0	13.3452	6.4444	29.3449	0	0.0005	0.0087	0.1678	0	12.5196	3.8678	25.916	4.5925	0.0728	0.1998	1.0638	0	2.1114	0.9506	5.8097	0.7519	6.5744	1.6856	12.4994	2.7565	0.3083	0.211	0.9051	0	0.506	0.1134	0.9969	0.2675	24.0484	6.5396	41.1079	7.2287	0.1457	0.3716	2.0122	0	10.9066	6.1696	29.3449	0	0.0007	0.0107	0.1678	0	13.6898	3.909	25.916	4.5925	0.1022	0.2321	1.0638	0	2.382	1.0303	5.8097	0.7519	6.8312	1.9215	12.4994	2.7565	0.2632	0.188	0.8528	0	0.5467	0.1094	0.9969	0.2675	22.0125	6.4963	41.1079	7.2287	0.3209	13.9055	119.8181	61.507	163.0169	47.8837	10.2783	0.01	77.6659	7	24.2657	28.1477	38.6683	10.2751	230.4488	569.6644
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	51ef77fb-b39a-4971-b9de-862c25e57c36	Glioma	Glioma	PathAnnotationObject	Polygon	538.05	920.03	83	33.2141	0.9455	11.5189	9.1592	0.5381	8.032	2682.6863	1.7227	13.4085	3.8959	9.5126	0	0	0	0	0	0	0.2365	79.0038	0.3065	1.6108	0	1.6108	3.8355	1281.0632	1.493	7.2117	0	7.2117	1.8177	607.1146	0.6121	3.803	0.64	3.163	2.0803	694.8264	0.4434	3.6089	0.9405	2.6684	20.0722	6704.1055	2.1427	27.7116	16.2002	11.5114	0.1899	63.4365	0.2057	1.1079	0	1.1079	0.6076	202.9301	0.0958	0.9768	0.4529	0.5239	12.2941	4106.2227	1.1535	15.5722	9.9145	5.6576	161	46.7741	0.9248	16.0612	13.3058	0.5283	4.4782	3.9893	13.4085	0	0.0023	0.0234	0.3695	0	0.3443	0.377	2.3506	0	4.2435	1.7104	10.3383	0	1.827	0.5928	4.8635	0.64	2.0968	0.5046	3.6089	0.8972	18.7469	5.7666	32.9596	5.5874	0.2149	0.251	1.5757	0	0.6835	0.1433	1.2875	0.4529	11.9536	1.7363	17.4878	7.4298	0.686	1.3556	6.4024	0	0.0047	0.0335	0.3695	0	0.4593	0.4102	2.3506	0	4.679	1.8193	10.3383	0.1223	1.8369	0.5723	4.8635	0.7969	2.1143	0.5628	3.3609	0.8972	17.3327	7.7502	32.9596	5.5874	0.2416	0.2896	1.5757	0	0.7645	0.1414	1.2875	0.457	11.5903	2.1366	17.4878	7.4298	0.5097	0	143.5532	125.9163	131.9857	24.7946	15.9675	25.4297	25.5166	6	18.0059	16.2619	25.1341	11.8752	130.9489	200.1745
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	3f0242e9-b4d7-48aa-8489-c71b5188f5ca	Negative	Negative	PathAnnotationObject	Polygon	646.63	920.38	46.5	25.9284	0.8692	8.9302	6.7505	0.6395	6.4127	1218.4169	2.0192	10.8335	2.4648	8.3688	0	0	0	0	0	0	0.3872	73.5661	0.3539	1.5055	0	1.5055	11.9201	2264.8254	3.0945	19.3967	6.0294	13.3673	1.9403	368.6548	0.4366	3.0646	0.7526	2.312	2.8718	545.6391	0.5923	4.6276	1.8293	2.7983	11.941	2268.7959	1.341	16.3104	9.1574	7.153	0.3159	60.0185	0.2384	1.1148	0	1.1148	0.8329	158.2521	0.1064	1.171	0.6482	0.5228	13.8197	2625.7439	1.4567	17.119	10.5237	6.5953	119	39.3768	0.9644	13.1437	11.2838	0.5083	2.8279	3.27	10.8335	0	0	0	0	0	0.6211	0.4014	1.8936	0	8.7757	3.6821	19.3967	1.4544	1.9468	0.4098	3.0646	0.7526	2.8613	0.6438	5.3158	1.5644	11.9657	1.5135	17.3524	8.9448	0.2269	0.214	1.1148	0	0.8874	0.1427	1.4192	0.6222	12.1738	2.3562	18.104	7.041	0.4463	0.9265	4.5641	0	0	0	0	0	0.7766	0.3532	1.8936	0	6.6867	2.2969	12.8493	1.4544	1.9512	0.3917	3.0276	0.8144	2.8544	0.6767	5.3158	1.5644	11.9821	1.62	17.3524	8.9448	0.1678	0.1727	1.0424	0	0.9236	0.152	1.4192	0.6222	11.0803	2.2	18.104	7.041	0.395	18.3486	148.205	131.8308	137.0237	19.2868	0	38.352	111.8925	7	28.9852	20.0802	56.4583	18.3482	338.9099	941.5004
