Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	505c60ff-413f-43b8-8357-250c24f0ac76	Glioma	Glioma	PathAnnotationObject	Polygon	533.72	888.9	21.75	21.1756	0.6095	8.0681	4.534	0.821	4.7609	452.2866	1.4849	8.9618	2.0653	6.8965	0	0	0	0	0	0	0.3762	35.7403	0.3447	1.564	0	1.564	0.7897	75.0181	1.0096	4.0234	0	4.0234	2.1352	202.8395	0.4102	3.2295	1.1231	2.1064	1.5675	148.913	0.2869	2.4169	1.1006	1.3163	19.8358	1884.4001	1.7793	23.6131	14.116	9.4971	0.1297	12.3255	0.1536	0.6325	0	0.6325	0.6241	59.2858	0.0955	0.8781	0.4555	0.4226	12.6251	1199.3853	0.9598	15.2307	10.2309	4.9998	69.75	33.2643	0.7921	12.047	8.7707	0.7401	2.1	2.2352	8.9618	0	0.0073	0.0886	1.4209	0	0.6602	0.4202	1.7271	0	0.9835	1.2009	6.2571	0	2.0915	0.4821	4.0069	0.8863	1.6234	0.3418	2.7067	0.9768	19.4902	3.2141	26.3501	12.2031	0.1169	0.1357	0.6325	0	0.607	0.1069	0.8781	0.3626	12.7263	1.7971	20.9779	9.5182	0.7483	0.9902	3.9025	0	0.011	0.1088	1.4209	0	0.8045	0.3802	1.7271	0.0656	1.0819	1.2786	6.2571	0	2.0693	0.5144	4.0069	0.8863	1.6518	0.364	2.7067	0.9768	19.3147	3.7303	26.3501	12.2031	0.1104	0.1255	0.5491	0	0.5983	0.1115	0.8628	0.3626	12.7777	2.0989	20.9779	9.5182	0.3257	0	97.2749	14.0884	16.1008	200.7944	90.5713	6.926	195.4619	5	19.1358	16.1029	39.1517	6.9261	142.5139	354.0833
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	27b88df9-b07f-4bdc-bc77-a6adb326c0b1	Glioma	Glioma	PathAnnotationObject	Polygon	716.14	889.77	38	22.3806	0.9533	8.1442	5.9578	0.7028	4.5068	685.027	1.3059	8.1303	0.7143	7.416	0	0	0	0	0	0	0.5733	87.1344	0.383	1.6116	0	1.6116	2.6837	407.925	1.9071	8.4578	0	8.4578	2.2676	344.6721	0.6113	3.8016	1.2074	2.5942	1.8947	287.9875	0.3961	2.9792	0.9307	2.0485	20.3044	3086.2712	3.6139	30.5453	13.5999	16.9454	0.0793	12.0514	0.1315	0.6287	0	0.6287	0.6608	100.4362	0.0843	0.8388	0.4212	0.4176	12.1204	1842.2946	1.0917	14.2798	8.8705	5.4093	98.25	35.9039	0.9578	12.5694	9.5	0.6216	1.8545	2.2889	8.1303	0	0.0269	0.22	2.4763	0	0.9279	0.54	2.4056	0	3.5087	3.6383	24.8149	0	2.3759	0.6821	4.395	0.5106	2.0449	0.4816	3.3324	0.7555	21.0246	5.6447	32.6852	5.0724	0.082	0.145	0.8547	0	0.5795	0.1167	0.8388	0.3045	12.4144	1.2382	16.6291	8.2067	0.1817	0.4677	2.8565	0	0.0438	0.2799	2.4763	0	1.1516	0.504	2.4056	0	4.029	4.3163	24.8149	0	2.4442	0.716	4.395	0.5106	2.1397	0.5067	3.3324	0.7555	21.4789	6.5794	32.6852	5.0724	0.0837	0.1532	0.8547	0	0.5283	0.1048	0.7643	0.3045	12.5999	1.2904	16.6291	8.2067	0.378	0	117.4102	9.0301	120.0906	292.9204	55.0419	37.3793	174.7488	6	33.377	38.3975	42.9232	9.0259	408.0554	635.2996
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	c827cefc-0b4d-4292-95e8-461af69c5891	Glioma	Glioma	PathAnnotationObject	Polygon	569.03	888.88	40.5	23.9906	0.8843	8.4993	6.1767	0.6601	3.6782	617.936	1.177	6.6164	1.6052	5.0112	0	0	0	0	0	0	0.7618	127.9802	0.5301	2.5883	0	2.5883	1.7928	301.1936	1.7832	6.598	0	6.598	2.6758	449.5408	0.7297	5.1215	1.2274	3.8942	1.8462	310.1588	0.323	2.7355	1.2914	1.4441	22.5605	3790.1597	2.3656	32.1151	18.7186	13.3965	0.241	40.4865	0.2337	1.0996	0	1.0996	0.8654	145.3867	0.1281	1.2739	0.6396	0.6342	12.9995	2183.9182	1.3476	17.9479	10.5405	7.4074	99	36.2554	0.9465	12.8086	9.7997	0.6743	1.7612	1.8918	6.6164	0	0.3892	1.5995	11.9648	0	0.7531	0.449	2.5883	0	2.0445	2.4695	14.1094	0	2.3059	0.6945	5.1215	0.3845	1.747	0.3802	2.7355	0.6999	20.9041	3.6076	32.1151	10.5731	0.1886	0.2102	1.0996	0	0.7178	0.2052	1.2739	0.2888	13.0509	2.0054	20.7996	9.0414	0.3548	0.712	4.1848	0	0.6747	2.0616	11.9648	0	0.7467	0.3799	1.8441	0	2.2292	2.8604	14.1094	0	2.0345	0.5225	3.5333	0.3845	1.6743	0.4026	2.7165	0.6999	19.6889	3.8732	28.7892	10.5731	0.1501	0.1823	0.8279	0	0.6095	0.1825	1.1938	0.2888	13.0885	2.3773	20.7996	9.0414	0.4142	0	71.2356	39.3205	31.9732	211.8974	94.5704	28.5937	189.769	4	17.9108	15.7951	31.9695	8.0834	134.9479	222.7993
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	97ec271d-154a-4b66-bebb-2f2cefc5c825	Glioma	Glioma	PathAnnotationObject	Polygon	819.18	890.17	42.25	25.5641	0.8124	10.0467	6.1779	0.7553	3.122	533.8568	1.2658	6.6502	0.9498	5.7004	0	0	0	0	0	0	0.9748	166.6854	0.5021	2.4121	0	2.4121	1.8061	308.8439	1.6008	5.9701	0	5.9701	2.3403	400.1927	0.5669	3.8063	1.045	2.7613	1.906	325.9258	0.3397	2.894	1.141	1.753	20.5752	3518.3518	1.9443	25.5849	16.1271	9.4577	0.1134	19.3842	0.1876	1.1401	0	1.1401	0.7417	126.8336	0.0788	0.9815	0.5268	0.4547	12.4269	2125.0071	0.9968	15.3589	9.7633	5.5956	115	39.5271	0.925	14.6896	10.4788	0.699	1.2793	1.6485	6.6502	0	0.001	0.0142	0.2392	0	0.9468	0.4084	2.4121	0	1.071	1.3356	5.9701	0	2.1805	0.5222	3.8063	0.5661	1.6882	0.3839	3.1342	0.4223	19.9226	2.9673	26.3241	10.8365	0.0768	0.1439	1.1401	0	0.6726	0.1155	1.0135	0.3927	11.8488	1.2899	16.0402	8.0776	0.189	0.4198	2.0449	0	0.0016	0.018	0.2392	0	0.9303	0.341	1.8982	0.0628	0.6361	0.9054	4.002	0	2.0859	0.4699	3.3447	0.5661	1.5594	0.3492	3.1342	0.4223	19.5365	3.3762	26.3241	10.8365	0.0552	0.1048	0.8321	0	0.6317	0.1144	1.0135	0.3927	11.5067	1.3227	16.0402	8.0776	0.3595	0	138.0097	90.0482	31.1356	319.4583	82.3627	27.9854	213.7447	5	23.9042	23.546	36.4487	12.0211	236.5745	353.839
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	ba61600b-c140-48f1-b72e-96f87903fa09	Leukocyte	Leukocyte	PathAnnotationObject	Polygon	1013.6	891.28	16.75	15.6542	0.8589	6.281	3.2418	0.8555	1.7357	118.0307	0.8989	3.7566	0.0535	3.7031	0.2776	18.8774	0.8695	5.7777	0	5.7777	0.1112	7.5632	0.2393	1.112	0	1.112	19.8406	1349.1622	2.4787	25.2214	14.1343	11.0871	1.0925	74.2902	0.5937	2.4639	0.0051	2.4587	2.9367	199.698	0.7962	5.6244	1.9157	3.7087	7.8781	535.7108	1.8397	11.5766	3.5084	8.0682	3.0017	204.1187	2.1145	10.1002	0.4319	9.6684	0.884	60.1113	0.087	1.0432	0.6678	0.3754	23.5775	1603.2719	3.8708	32.6754	18.6803	13.9951	65.5	29.4936	0.9462	10.6299	7.4999	0.7012	0.4769	0.8784	3.7566	0	1.3038	2.3696	11.1817	0	0.7085	1.0465	6.0832	0	18.2655	5.9752	29.1716	0.6911	0.7942	0.6904	3.1626	0	3.314	1.7198	12.3842	0.4003	7.7202	3.3032	13.3375	0.9878	3.9618	3.6469	12.6189	0.1616	0.7826	0.1287	1.0432	0.4308	20.7858	5.6516	32.8286	5.8941	0.0357	0.0941	0.7545	0	1.6634	2.6134	11.1817	0	0.9178	1.1364	6.0832	0	17.7134	6.7059	29.1716	0.6911	0.6897	0.6928	3.1626	0	3.4462	1.9266	12.3842	0.4003	7.6648	3.6836	13.3375	0.9878	4.2984	3.9994	12.6189	0.1616	0.7471	0.122	1.0394	0.4308	19.8073	5.8553	32.8286	5.8941	0.2486	15.0233	20.2322	0	15.0228	252.8027	110.826	32.2758	280.8244	5	19.8878	20.2307	25.469	15.0197	169.152	237.2107
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	7b2243ee-3e0c-479a-aea9-3f8a24432f20	Glioma	Glioma	PathAnnotationObject	Polygon	1028.6	892.35	36.75	23.2571	0.8538	8.369	5.4927	0.7395	11.1863	1689.1274	2.9998	17.745	3.4861	14.259	0.0056	0.841	0.0579	0.6983	0	0.6983	0.0914	13.7954	0.1676	0.8317	0	0.8317	9.4082	1420.6326	4.1075	18.4619	1.6407	16.8213	1.9538	295.0204	0.5796	3.3307	0.5043	2.8264	3.6302	548.1653	0.9168	5.7427	1.9841	3.7585	24.6049	3715.3464	3.9456	31.6615	15.8949	15.7666	0.5839	88.1728	0.3431	1.5762	0	1.5762	0.6954	105.0118	0.1183	0.9961	0.4255	0.5706	19.6287	2963.9338	2.4844	31.6322	14.9035	16.7288	102.5	37.1356	0.934	13.0145	10.0159	0.6165	4.3643	5.5508	17.745	0	0.8839	3.0978	19.9887	0	0.2514	0.3429	1.5696	0	6.0284	4.4559	18.4619	0	1.5433	0.6698	3.3307	0	2.6074	1.0429	5.7427	0.6612	19.603	5.246	31.6615	9.523	0.4679	0.3255	1.5762	0	0.6433	0.1579	0.9961	0.1988	17.0647	4.2713	36.6249	8.5031	0.4325	1.0108	5.8654	0	1.39	3.8004	19.9887	0	0.3437	0.3823	1.5696	0	4.0806	3.3509	17.0509	0	1.3067	0.6012	2.9291	0	2.018	0.5289	3.5575	0.6612	16.7202	3.4174	25.5861	9.523	0.4011	0.2955	1.4299	0	0.6132	0.1698	0.9876	0.1988	15.587	4.3882	36.6249	8.5031	0.3529	0	35.22	15.0233	27.3585	246.4868	107.2959	29.9428	286.111	6	30.4076	29.3426	42.7541	15.0217	393.1622	774.9209
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	fa15de8c-499c-400d-8a46-cd44ca4bc657	Glioma	Glioma	PathAnnotationObject	Polygon	421.05	892.76	26.25	18.972	0.9165	6.5448	5.2356	0.5494	2.2133	243.4645	0.6125	3.6944	0.8812	2.8132	0	0	0	0	0	0	0.6535	71.8881	0.3638	1.7121	0	1.7121	0.8835	97.1848	1.0928	4.9947	0	4.9947	2.4084	264.9232	0.4202	3.3153	1.4476	1.8677	1.8943	208.3708	0.328	3.0227	1.177	1.8458	24.9032	2739.356	2.9095	33.9158	20.3819	13.5339	0.1012	11.1334	0.0973	0.405	0	0.405	0.4178	45.9588	0.1118	0.6824	0.2263	0.4561	14.0917	1550.0917	1.1033	17.2013	12.2058	4.9954	80.5	32.1648	0.9778	10.9042	9.4281	0.4387	0.8461	1.0701	3.6944	0	0.3239	1.0015	5.726	0	0.7894	0.3857	2.2279	0	0.8797	1.1342	5.1857	0	2.265	0.4966	3.4037	0.8638	1.8053	0.355	3.0227	0.9368	24.9408	4.5385	33.9158	12.7837	0.107	0.1213	0.7086	0	0.4816	0.153	0.8355	0.2263	14.0894	1.5058	18.6917	9.5613	0.1466	0.3006	1.5072	0	0.4896	1.1988	5.726	0	0.8589	0.3788	2.2279	0.1261	0.8778	1.1573	5.1857	0	2.1916	0.5172	3.4037	0.8638	1.7598	0.3603	2.6642	0.9368	24.96	5.184	33.1742	12.7837	0.11	0.1321	0.7086	0	0.5143	0.161	0.8355	0.2491	14.0882	1.6772	18.6917	9.5613	0.3258	0	198.9983	99.5636	119.8831	212.086	114.6686	24.0553	243.8579	6	27.4473	25.8712	43.7427	12.4116	291.5192	868.0669
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	5adb7992-901b-4273-9571-52fd85243dac	Glioma	Glioma	PathAnnotationObject	Polygon	1400.9	891.16	9.5	14.3108	0.5829	5.8792	2.4703	0.9239	3.6826	150.988	1.2429	6.0932	1.6085	4.4846	0	0	0	0	0	0	0.3621	14.8476	0.4444	1.622	0	1.622	0.1182	4.8473	0.3427	1.3395	0	1.3395	2.8802	118.0871	0.5086	3.9342	2.0275	1.9067	1.5884	65.1224	0.3539	2.398	0.828	1.5701	23.6338	968.9873	4.4196	30.546	15.0912	15.4548	0.3641	14.9274	0.2992	0.9194	0	0.9194	0.9044	37.0809	0.1811	1.2715	0.5903	0.6812	13.9262	570.9745	2.0315	17.4097	9.69	7.7197	44.75	27.658	0.7351	10.2449	5.7745	0.8588	1.4167	1.7496	6.0932	0	0.0394	0.3309	3.761	0	0.5223	0.4356	1.7792	0	1.8617	2.2857	11.3449	0	2.4488	0.6917	3.9342	0.7799	1.5347	0.3577	2.398	0.6184	20.8336	5.2945	31.0778	7.851	0.3907	0.3076	1.3239	0	0.908	0.1767	1.3459	0.5903	12.9735	1.755	17.4097	9.69	0.7435	1.2381	4.4583	0	0.0511	0.3764	3.761	0	0.5699	0.423	1.7792	0	2.3797	2.3609	11.3449	0	2.3206	0.6884	3.9163	0.7799	1.5188	0.3586	2.3245	0.6184	20.0016	5.2606	31.0778	7.851	0.3986	0.3107	1.3239	0	0.909	0.176	1.3459	0.5984	12.6904	1.5635	16.2513	9.8744	0.2135	0	31.562	28.1365	17.1198	103.8498	60.9492	10.2471	470.7592	5	12.8147	11.2303	22.54	6.3381	64.5654	98.7243
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	14460d70-c663-4f21-bd3a-1415301753b3	Endothelial	Endothelial	PathAnnotationObject	Polygon	1422.9	891.14	12.25	13.2913	0.8714	5.1804	3.0642	0.8025	1.8517	98.1411	0.6495	3.3065	0.4192	2.8873	0.1292	6.8488	0.1458	0.4947	0	0.4947	0.7603	40.2984	0.246	1.189	0.1269	1.0621	1.3625	72.2116	0.8773	5.1043	0.1321	4.9722	1.5281	80.9888	0.2879	2.4815	0.785	1.6966	1.0807	57.279	0.9378	5.3457	0.3645	4.9813	4.0229	213.2113	1.0807	6.0511	2.265	3.7861	8.4668	448.7384	1.9097	12.3262	5.6391	6.687	1.182	62.6448	0.219	1.7446	0.8483	0.8963	11.2992	598.8551	1.3299	14.3274	8.8224	5.5051	48	26.0778	0.887	9.1779	7.5425	0.5414	0.6101	0.8891	3.3065	0	0.538	1.8577	14.987	0	0.7549	0.3377	1.8225	0	2.8241	5.773	23.9972	0	1.6358	0.7078	4.5136	0.6314	2.8124	4.0513	17.9412	0.3645	5.2528	2.2597	12.3049	1.8038	7.1163	2.5765	13.0933	1.8226	1.0762	0.4106	1.7822	0.2266	11.1196	2.8454	22.0448	6.8713	0.1467	0.3691	2.8365	0	0.6905	2.1574	14.987	0	0.7529	0.3668	1.8225	0	3.3697	6.6685	23.9972	0	1.676	0.8079	4.5136	0.6314	3.4587	4.5509	17.9412	0.3835	5.7118	2.4112	12.3049	1.8038	6.6122	2.6168	13.0933	1.8226	1.0368	0.4566	1.7822	0.2266	11.0526	3.2359	22.0448	6.8713	0.2486	12.1512	11.8163	26.0055	0	121.8727	74.2817	16.6401	485.6339	5	14.2015	12.1476	22.5358	6.8484	91.1621	145.2355
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	7d62e63f-b3a7-4d33-8904-1a74e79bed1c	Glioma	Glioma	PathAnnotationObject	Polygon	1306.2	895.59	52.5	28.5244	0.8108	11.3849	5.6219	0.8683	5.4583	1157.1494	1.9783	12.3479	1.9167	10.4312	0	0	0	0	0	0	0.8898	188.628	0.3361	1.7995	0.0809	1.7186	7.904	1675.6555	2.0692	12.1324	1.6126	10.5198	3.6198	767.407	0.9212	5.6204	1.5287	4.0917	3.7301	790.7736	0.7028	5.4762	1.8626	3.6137	21.995	4662.938	3.2316	30.5488	14.9864	15.5625	0.7963	168.8173	0.5161	2.0599	0	2.0599	0.8736	185.2091	0.2552	1.6722	0.3963	1.2759	16.5154	3501.2727	1.5249	20.7373	13.6222	7.1151	129.5	42.2272	0.9126	15.8781	10.0739	0.7678	2.3955	2.8878	12.3479	0	0.0665	0.566	7.9986	0	0.9329	0.3591	1.931	0	4.9743	3.3736	12.1324	0	2.8647	1.0039	5.6204	0.8399	2.6719	1.0863	5.4762	0.888	20.9336	3.8221	30.5488	11.9831	0.4271	0.472	2.0599	0	0.8954	0.2284	1.6722	0.3963	14.5385	2.765	20.7373	7.9699	0.2874	0.6874	3.7436	0	0.1122	0.7324	7.9986	0	0.9627	0.3718	1.931	0	2.9577	2.5081	10.9001	0	2.345	0.675	4.2941	0.8399	1.9436	0.5917	4.1715	0.888	20.203	4.0256	28.9312	11.9831	0.1731	0.1861	1.0762	0	0.9104	0.207	1.6682	0.4886	13.1777	2.602	20.217	7.9699	0.4015	0	107.028	54.1277	99.4426	42.8893	77.4421	34.8189	420.0892	5	24.3767	27.9676	33.6876	13.1435	252.9031	354.9766
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	867c29e5-4745-4157-8927-80b94d9672af	TAMM	TAMM	PathAnnotationObject	Polygon	1447.5	894.33	34.75	22.1522	0.8899	7.7937	5.7267	0.6735	4.7231	661.2379	2.2917	12.7579	1.7917	10.9663	4.7276	661.8574	2.5665	13.6112	0.2249	13.3864	0.0023	0.328	0.0134	0.1286	0	0.1286	9.0471	1266.5895	3.4214	18.6485	3.4049	15.2436	3.7211	520.955	0.5717	5.4103	2.261	3.1492	1.8644	261.0221	0.3907	2.951	1.0486	1.9023	12.0386	1685.4041	1.8074	18.5437	9.1778	9.3659	0.6977	97.6746	0.3797	1.6986	0.009	1.6895	0.5967	83.5405	0.1188	0.9442	0.4047	0.5395	33.3229	4665.209	5.2193	45.6068	23.8232	21.7836	98	35.9624	0.9522	12.2589	10	0.5795	1.8369	2.5851	12.7579	0	4.8074	3.9529	16.6753	0	0.1617	0.3588	1.7647	0	16.1997	7.6557	39.135	3.4049	2.7353	1.2389	5.4103	0.0374	2.5717	1.2098	8.8922	1.0486	14.1257	3.206	25.59	8.5576	0.7537	0.8607	5.8769	0	0.6915	0.1713	1.1632	0.2826	31.3242	7.5361	51.588	13.5874	0.246	0.5873	2.9267	0	4.8515	4.5439	16.6753	0	0.2496	0.422	1.7647	0	20.1421	6.3793	39.135	4.8373	2.192	1.1707	4.8434	0.0374	2.9615	1.3267	8.8922	1.258	15.2761	3.2299	25.59	8.5576	0.7845	1.0339	5.8769	0	0.7437	0.1735	1.1632	0.2826	30.2226	8.3561	51.588	13.5874	0.3511	22.6803	16.8093	42.001	25.1647	143.1472	92.5801	0	504.8693	7	22.7247	22.6834	31.6072	14.5059	162.9439	222.6212
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	98202398-7134-4edd-92e9-44e0afb0eb6b	Glioma	Glioma	PathAnnotationObject	Polygon	753.49	896.01	59.75	32.0335	0.7317	11.9006	6.5546	0.8594	3.6042	864.9968	1.2096	7.2442	1.138	6.1063	0	0	0	0	0	0	0.9019	216.4468	0.4345	2.3101	0	2.3101	4.3293	1039.031	1.9379	8.3254	0	8.3254	2.7027	648.6384	0.658	5.2005	0.7597	4.4408	2.2815	547.5567	0.35	3.2354	1.4049	1.8305	24.4044	5857.0576	3.1617	30.1733	12.9117	17.2616	0.0533	12.7828	0.0905	0.5126	0	0.5126	0.7124	170.9656	0.1164	1.0788	0.5376	0.5411	13.5807	3259.3733	0.9562	17.5297	11.8939	5.6358	144.75	45.6817	0.8717	16.3344	11.0783	0.7513	1.6033	1.8904	7.2442	0	0.4581	2.418	24.4984	0	1.0202	0.5558	2.6517	0	4.1921	3.0713	19.1195	0	2.4301	0.8176	5.2005	0	2.0606	0.5323	3.8616	0.4164	22.5134	5.4873	31.3859	7.0528	0.0566	0.1022	0.7636	0	0.6604	0.1215	1.0788	0.3809	13.745	2.7638	27.2787	7.2098	0.1868	0.4708	2.7426	0	0.7825	3.1215	24.4984	0	1.1039	0.6146	2.6517	0	4.095	3.6677	19.1195	0	2.2371	0.8642	4.4456	0	1.9043	0.5821	3.8616	0.4164	21.1747	6.3313	31.3859	7.0528	0.0589	0.1098	0.7636	0	0.6236	0.1113	0.9648	0.3809	13.8613	3.519	27.2787	7.2098	0.409	0.01	149.2649	29.3882	86.2578	292.9119	40.328	37.51	189.0394	9	40.0928	39.0907	56.3416	29.3929	483.6936	818.8484
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	56116b97-23a9-41af-bc4f-ff6def53a609	TAMM	TAMM	PathAnnotationObject	Polygon	1271.6	893.3	25.75	20.4123	0.7766	8.2054	4.1254	0.8661	2.9814	321.9905	1.4773	7.4084	0.5003	6.9081	4.398	474.9877	1.5346	9.217	2.1124	7.1047	0.0758	8.1836	0.1455	0.7079	0	0.7079	7.9066	853.9094	2.4994	16.5073	2.7912	13.7161	1.3456	145.3212	0.4723	2.6231	0.0479	2.5752	1.2182	131.5698	0.2459	1.9191	0.5575	1.3616	12.2803	1326.2775	1.4196	16.7668	10.1118	6.6551	0.1542	16.6509	0.1572	0.6413	0	0.6413	0.7751	83.7067	0.1368	1.0627	0.4555	0.6072	21.7513	2349.1433	2.2845	28.011	17.3618	10.6493	88	34.4665	0.9309	12.6995	8.5449	0.7266	1.0047	1.5626	7.4084	0	2.5573	2.2783	12.2313	0	0.4276	0.4332	1.7792	0	5.949	3.1643	17.5086	0.1652	1.3509	0.4533	2.6931	0.0479	1.3878	0.4148	3.0293	0.5575	14.0262	2.4979	22.069	9.3973	0.1599	0.1836	0.9985	0	0.6095	0.1834	1.0627	0.2654	17.3916	4.3995	28.011	8.8391	0.1404	0.3144	1.5746	0	1.7525	2.0754	12.2313	0	0.5815	0.4275	1.7792	0	5.0931	3.0453	17.5086	0.1652	1.3533	0.4457	2.6931	0.347	1.4619	0.4507	3.0293	0.7405	14.7896	2.4857	22.069	9.3973	0.1623	0.1943	0.9985	0	0.5371	0.1515	0.9563	0.2654	15.4854	3.6865	27.7058	8.8391	0.303	14.0766	86.6403	67.1451	80.4276	26.1668	81.4959	0	401.9032	6	26.5582	26.4545	41.7559	14.0709	299.8905	501.6826
